plume_id,ok,safe,tile,sensing,out_abs,out_rel,shift_row_px,shift_col_px,missing_bands,idx,reason,ref,row,col,h,w
tan20250429t171556c00s4001-G,1,S2C_MSIL2A_20250429T163921_N0511_R126_T15QVV_20250429T224655.SAFE,T15QVV,20250429T163921,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250429t171556c00s4001-G/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250429t171556c00s4001-G/s2_-7.tif,0.0,0.0,"B09,B10",3754,,,,,,
tan20250504t090754c00s4001-B,1,S2A_MSIL2A_20250504T083521_N0511_R021_T36UYU_20250504T121114.SAFE,T36UYU,20250504T083521,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250504t090754c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250504t090754c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3761,,,,,,
tan20250502t152916c00s4001-B,1,S2B_MSIL2A_20250502T143749_N0511_R096_T19HBD_20250502T195453.SAFE,T19HBD,20250502T143749,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250502t152916c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250502t152916c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3760,,,,,,
tan20250502t152916c00s4001-A,1,S2B_MSIL2A_20250502T143749_N0511_R096_T19HBD_20250502T195453.SAFE,T19HBD,20250502T143749,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250502t152916c00s4001-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250502t152916c00s4001-A/s2_-7.tif,0.0,0.0,"B09,B10",3759,,,,,,
tan20250505t065722c00s4001-B,1,S2A_MSIL2A_20250505T062311_N0511_R034_T42TWK_20250505T113616.SAFE,T42TWK,20250505T062311,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250505t065722c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250505t065722c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3762,,,,,,
tan20250506t171654c00s4001-C,0,S2C_MSIL2A_20250506T162851_N0511_R083_T15QVA_20250506T211217.SAFE,,,,,,,,3769,point_outside_tile,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2_-7/S2C_MSIL2A_20250506T162851_N0511_R083_T15QVA_20250506T211217.SAFE/T15QVA_20250506T162851_B11_20m.jp2,5503.221956441645,4471.109585049693,5490.0,5490.0
tan20250502t041843c00s4001-C,1,S2C_MSIL2A_20250502T032601_N0511_R018_T48SYD_20250502T061811.SAFE,T48SYD,20250502T032601,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250502t041843c00s4001-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250502t041843c00s4001-C/s2_-7.tif,0.0,0.0,"B09,B10",3757,,,,,,
tan20250502t041843c00s4001-B,1,S2C_MSIL2A_20250502T032601_N0511_R018_T48SYD_20250502T061811.SAFE,T48SYD,20250502T032601,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250502t041843c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250502t041843c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3756,,,,,,
tan20250506t171654c00s4001-E,0,S2C_MSIL2A_20250506T162851_N0511_R083_T15QVA_20250506T211217.SAFE,,,,,,,,3771,point_outside_tile,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2_-7/S2C_MSIL2A_20250506T162851_N0511_R083_T15QVA_20250506T211217.SAFE/T15QVA_20250506T162851_B11_20m.jp2,5524.311434826304,4532.699685116189,5490.0,5490.0
tan20250502t090011c00s4001-B,1,S2C_MSIL2A_20250502T082711_N0511_R021_T36RWT_20250502T132701.SAFE,T36RWT,20250502T082711,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250502t090011c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250502t090011c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3758,,,,,,
tan20250505t084810c00s4001-C,1,S2B_MSIL2A_20250505T074609_N0511_R135_T35JQL_20250505T103328.SAFE,T35JQL,20250505T074609,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250505t084810c00s4001-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250505t084810c00s4001-C/s2_-7.tif,0.0,0.0,"B09,B10",3764,,,,,,
tan20250505t084810c00s4001-F,1,S2B_MSIL2A_20250505T074609_N0511_R135_T35JQL_20250505T103328.SAFE,T35JQL,20250505T074609,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250505t084810c00s4001-F/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250505t084810c00s4001-F/s2_-7.tif,0.0,0.0,"B09,B10",3765,,,,,,
tan20250505t084810c00s4001-B,1,S2B_MSIL2A_20250505T074609_N0511_R135_T35JQL_20250505T103328.SAFE,T35JQL,20250505T074609,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250505t084810c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250505t084810c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3763,,,,,,
tan20250506t171654c00s4001-H,1,S2C_MSIL2A_20250506T162851_N0511_R083_T15QVV_20250506T211217.SAFE,T15QVV,20250506T162851,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250506t171654c00s4001-H/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250506t171654c00s4001-H/s2_-7.tif,178.0,0.0,"B09,B10",3774,,,,,,
tan20250506t171654c00s4001-B,1,S2C_MSIL2A_20250506T162851_N0511_R083_T15QVV_20250506T211217.SAFE,T15QVV,20250506T162851,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250506t171654c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250506t171654c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3768,,,,,,
tan20250509t090035c00s4001-B,0,S2C_MSIL2A_20250509T081621_N0511_R121_T36RWS_20250509T110913.SAFE,,,,,,,,3778,point_outside_tile,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2_-7/S2C_MSIL2A_20250509T081621_N0511_R121_T36RWS_20250509T110913.SAFE/T36RWS_20250509T081621_B11_20m.jp2,-84.83276081740041,969.6015031735587,5490.0,5490.0
tan20250506t171654c00s4001-D,1,S2C_MSIL2A_20250506T162851_N0511_R083_T15QVV_20250506T211217.SAFE,T15QVV,20250506T162851,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250506t171654c00s4001-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250506t171654c00s4001-D/s2_-7.tif,0.0,0.0,"B09,B10",3770,,,,,,
tan20250506t171654c00s4001-G,1,S2C_MSIL2A_20250506T162851_N0511_R083_T15QVV_20250506T211217.SAFE,T15QVV,20250506T162851,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250506t171654c00s4001-G/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250506t171654c00s4001-G/s2_-7.tif,0.0,0.0,"B09,B10",3773,,,,,,
tan20250425t181420c00s4001-A,1,S2B_MSIL2A_20250425T174909_N0511_R141_T13UFP_20250425T214722.SAFE,T13UFP,20250425T174909,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250425t181420c00s4001-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250425t181420c00s4001-A/s2_-7.tif,0.0,0.0,"B09,B10",3742,,,,,,
tan20250506t061636c00s4001-A,1,S2A_MSIL2A_20250506T055251_N0511_R048_T43TFH_20250506T085504.SAFE,T43TFH,20250506T055251,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250506t061636c00s4001-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250506t061636c00s4001-A/s2_-7.tif,0.0,0.0,"B09,B10",3766,,,,,,
tan20250506t061636c00s4001-B,1,S2A_MSIL2A_20250506T055251_N0511_R048_T43TFH_20250506T085504.SAFE,T43TFH,20250506T055251,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250506t061636c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250506t061636c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3767,,,,,,
tan20250512t192646c00s4001-C,1,S2C_MSIL2A_20250512T182941_N0511_R027_T11SKU_20250513T010118.SAFE,T11SKU,20250512T182941,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250512t192646c00s4001-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250512t192646c00s4001-C/s2_-7.tif,0.0,0.0,"B09,B10",3782,,,,,,
tan20250506t171654c00s4001-F,1,S2C_MSIL2A_20250506T162851_N0511_R083_T15QVA_20250506T211217.SAFE,T15QVA,20250506T162851,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250506t171654c00s4001-F/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250506t171654c00s4001-F/s2_-7.tif,250.0,0.0,"B09,B10",3772,,,,,,
tan20250507t134035c00s4001-C,1,S2C_MSIL2A_20250507T130311_N0511_R095_T23KPQ_20250507T160015.SAFE,T23KPQ,20250507T130311,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250507t134035c00s4001-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250507t134035c00s4001-C/s2_-7.tif,0.0,0.0,"B09,B10",3776,,,,,,
tan20250507t134035c00s4001-D,1,S2C_MSIL2A_20250507T130311_N0511_R095_T23KPQ_20250507T160015.SAFE,T23KPQ,20250507T130311,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250507t134035c00s4001-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250507t134035c00s4001-D/s2_-7.tif,0.0,0.0,"B09,B10",3777,,,,,,
tan20250507t134035c00s4001-B,1,S2C_MSIL2A_20250507T130311_N0511_R095_T23KPQ_20250507T160015.SAFE,T23KPQ,20250507T130311,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250507t134035c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250507t134035c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3775,,,,,,
tan20250516t182343c00s4001-B,1,S2A_MSIL2A_20250516T173731_N0511_R055_T13QCF_20250516T235511.SAFE,T13QCF,20250516T173731,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250516t182343c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250516t182343c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3786,,,,,,
tan20250430t090106c00s4001-B,1,S2C_MSIL2A_20250430T074631_N0511_R135_T35JPM_20250430T130212.SAFE,T35JPM,20250430T074631,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250430t090106c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250430t090106c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3755,,,,,,
tan20250509t164623c00s4001-C,1,S2A_MSIL2A_20250509T160701_N0511_R097_T17SNV_20250509T224859.SAFE,T17SNV,20250509T160701,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250509t164623c00s4001-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250509t164623c00s4001-C/s2_-7.tif,0.0,0.0,"B09,B10",3781,,,,,,
tan20250509t090035c00s4001-D,1,S2C_MSIL2A_20250509T081621_N0511_R121_T36RWS_20250509T110913.SAFE,T36RWS,20250509T081621,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250509t090035c00s4001-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250509t090035c00s4001-D/s2_-7.tif,0.0,152.0,"B09,B10",3779,,,,,,
tan20250518t074002c00s4001-AE,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AE/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AE/s2_-7.tif,0.0,0.0,"B09,B10",3792,,,,,,
tan20250518t074002c00s4001-AB,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AB/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AB/s2_-7.tif,0.0,0.0,"B09,B10",3789,,,,,,
tan20250518t074002c00s4001-AA,1,S2C_MSIL2A_20250518T070641_N0511_R106_T39SYC_20250518T105823.SAFE,T39SYC,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AA/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AA/s2_-7.tif,0.0,0.0,"B09,B10",3788,,,,,,
tan20250518t074002c00s4001-AF,1,S2C_MSIL2A_20250518T070641_N0511_R106_T39SYC_20250518T105823.SAFE,T39SYC,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AF/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AF/s2_-7.tif,0.0,0.0,"B09,B10",3793,,,,,,
tan20250518t074002c00s4001-AC,1,S2C_MSIL2A_20250518T070641_N0511_R106_T39SYC_20250518T105823.SAFE,T39SYC,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AC/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AC/s2_-7.tif,0.0,0.0,"B09,B10",3790,,,,,,
tan20250518t074002c00s4001-A,1,S2C_MSIL2A_20250518T070641_N0511_R106_T39SYB_20250518T105823.SAFE,T39SYB,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-A/s2_-7.tif,0.0,0.0,"B09,B10",3787,,,,,,
tan20250518t074002c00s4001-AD,1,S2C_MSIL2A_20250518T070641_N0511_R106_T39SYC_20250518T105823.SAFE,T39SYC,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AD/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AD/s2_-7.tif,0.0,0.0,"B09,B10",3791,,,,,,
tan20250518t074002c00s4001-AG,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AG/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AG/s2_-7.tif,0.0,0.0,"B09,B10",3794,,,,,,
tan20250518t074002c00s4001-AH,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AH/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AH/s2_-7.tif,0.0,0.0,"B09,B10",3795,,,,,,
tan20250518t074002c00s4001-AN,1,S2C_MSIL2A_20250518T070641_N0511_R106_T39SYB_20250518T105823.SAFE,T39SYB,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AN/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AN/s2_-7.tif,178.0,0.0,"B09,B10",3801,,,,,,
tan20250518t074002c00s4001-AP,1,S2C_MSIL2A_20250518T070641_N0511_R106_T39SYB_20250518T105823.SAFE,T39SYB,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AP/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AP/s2_-7.tif,0.0,0.0,"B09,B10",3803,,,,,,
tan20250518t074002c00s4001-AI,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AI/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AI/s2_-7.tif,0.0,0.0,"B09,B10",3796,,,,,,
tan20250518t074002c00s4001-AK,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AK/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AK/s2_-7.tif,0.0,0.0,"B09,B10",3798,,,,,,
tan20250518t074002c00s4001-AJ,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AJ/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AJ/s2_-7.tif,0.0,0.0,"B09,B10",3797,,,,,,
tan20250518t074002c00s4001-AM,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AM/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AM/s2_-7.tif,0.0,0.0,"B09,B10",3800,,,,,,
tan20250518t074002c00s4001-AO,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AO/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AO/s2_-7.tif,0.0,0.0,"B09,B10",3802,,,,,,
tan20250518t074002c00s4001-AL,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AL/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AL/s2_-7.tif,0.0,0.0,"B09,B10",3799,,,,,,
tan20250518t074002c00s4001-E,1,S2C_MSIL2A_20250518T070641_N0511_R106_T39SYB_20250518T105823.SAFE,T39SYB,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-E/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-E/s2_-7.tif,0.0,0.0,"B09,B10",3808,,,,,,
tan20250518t074002c00s4001-B,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3805,,,,,,
tan20250518t074002c00s4001-AQ,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AQ/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-AQ/s2_-7.tif,0.0,0.0,"B09,B10",3804,,,,,,
tan20250518t074002c00s4001-C,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-C/s2_-7.tif,0.0,0.0,"B09,B10",3806,,,,,,
tan20250518t074002c00s4001-D,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-D/s2_-7.tif,0.0,0.0,"B09,B10",3807,,,,,,
tan20250513t062307c00s4001-C,1,S2A_MSIL2A_20250513T054251_N0511_R005_T43QBG_20250513T090819.SAFE,T43QBG,20250513T054251,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250513t062307c00s4001-C/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250513t062307c00s4001-C/s2_-7.tif,0.0,0.0,"B09,B10",3784,,,,,,
tan20250513t062307c00s4001-D,1,S2A_MSIL2A_20250513T054251_N0511_R005_T43QBG_20250513T090819.SAFE,T43QBG,20250513T054251,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250513t062307c00s4001-D/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250513t062307c00s4001-D/s2_-7.tif,0.0,0.0,"B09,B10",3785,,,,,,
tan20250513t062307c00s4001-B,1,S2A_MSIL2A_20250513T054251_N0511_R005_T43QBG_20250513T090819.SAFE,T43QBG,20250513T054251,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250513t062307c00s4001-B/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250513t062307c00s4001-B/s2_-7.tif,0.0,0.0,"B09,B10",3783,,,,,,
tan20250518t074002c00s4001-J,1,S2C_MSIL2A_20250518T070641_N0511_R106_T39SYB_20250518T105823.SAFE,T39SYB,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-J/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-J/s2_-7.tif,0.0,0.0,"B09,B10",3813,,,,,,
tan20250509t103356c00s4001-A,1,S2C_MSIL2A_20250509T100051_N0511_R122_T32RNT_20250509T134800.SAFE,T32RNT,20250509T100051,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250509t103356c00s4001-A/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250509t103356c00s4001-A/s2_-7.tif,0.0,0.0,"B09,B10",3780,,,,,,
tan20250518t074002c00s4001-R,0,S2C_MSIL2A_20250518T070641_N0511_R106_T39SYB_20250518T105823.SAFE,,,,,,,,3821,point_outside_tile,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2_-7/S2C_MSIL2A_20250518T070641_N0511_R106_T39SYB_20250518T105823.SAFE/T39SYB_20250518T070641_B11_20m.jp2,-7.954327094339533,2835.274681577328,5490.0,5490.0
tan20250518t074002c00s4001-S,0,S2C_MSIL2A_20250518T070641_N0511_R106_T39SYB_20250518T105823.SAFE,,,,,,,,3822,point_outside_tile,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2_-7/S2C_MSIL2A_20250518T070641_N0511_R106_T39SYB_20250518T105823.SAFE/T39SYB_20250518T070641_B11_20m.jp2,-45.476234885834856,2834.6520808886635,5490.0,5490.0
tan20250518t074002c00s4001-T,0,S2C_MSIL2A_20250518T070641_N0511_R106_T39SYB_20250518T105823.SAFE,,,,,,,,3823,point_outside_tile,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s2_-7/S2C_MSIL2A_20250518T070641_N0511_R106_T39SYB_20250518T105823.SAFE/T39SYB_20250518T070641_B11_20m.jp2,-103.14279559685383,2853.6499492321163,5490.0,5490.0
tan20250518t074002c00s4001-M,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-M/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-M/s2_-7.tif,0.0,0.0,"B09,B10",3816,,,,,,
tan20250518t074002c00s4001-K,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-K/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-K/s2_-7.tif,0.0,0.0,"B09,B10",3814,,,,,,
tan20250518t074002c00s4001-N,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-N/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-N/s2_-7.tif,0.0,0.0,"B09,B10",3817,,,,,,
tan20250518t074002c00s4001-P,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBH_20250518T105823.SAFE,T40SBH,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-P/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-P/s2_-7.tif,0.0,0.0,"B09,B10",3819,,,,,,
tan20250518t074002c00s4001-F,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBG_20250518T105823.SAFE,T40SBG,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-F/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-F/s2_-7.tif,0.0,0.0,"B09,B10",3809,,,,,,
tan20250518t074002c00s4001-G,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBG_20250518T105823.SAFE,T40SBG,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-G/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-G/s2_-7.tif,0.0,0.0,"B09,B10",3810,,,,,,
tan20250518t074002c00s4001-H,1,S2C_MSIL2A_20250518T070641_N0511_R106_T40SBG_20250518T105823.SAFE,T40SBG,20250518T070641,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-H/s2_-7.tif,carbon_mapper_data/CM_S2_L2A/tan20250518t074002c00s4001-H/s2_-7.tif,0.0,0.0,"B09,B10",3811,,,,,,
