plume_id,ok,reason,event_datetime,lat,lon,s2_path,s2_minus7_id,s2_minus7_product_name,s2_minus7_datetime,raw_dir_exists,crop_ok,crop_reason,bug,s2_t0_std_512,s2_minus7_std_512,s2_minus90_std_512,s2_minus360_std_512
GAO20210726t190710p0000-B,1,,2021-07-26T19:07:10+00:00,32.241666,-101.90277,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t190710p0000-B/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t190710p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t190710p0000-B/s2_-7_std_512.tif,,
GAO20210726t190710p0000-D,1,,2021-07-26T19:07:10+00:00,32.2395005,-101.92031,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t190710p0000-D/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t190710p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t190710p0000-D/s2_-7_std_512.tif,,
GAO20210726t190710p0000-F,1,,2021-07-26T19:07:10+00:00,32.1837784,-101.89141,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t190710p0000-F/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t190710p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t190710p0000-F/s2_-7_std_512.tif,,
GAO20210726t190710p0000-E,1,,2021-07-26T19:07:10+00:00,32.201014,-101.902323,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t190710p0000-E/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t190710p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t190710p0000-E/s2_-7_std_512.tif,,
GAO20210726t190710p0000-G,1,,2021-07-26T19:07:10+00:00,31.9310406,-101.89235,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t190710p0000-G/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t190710p0000-G/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t190710p0000-G/s2_-7_std_512.tif,,
GAO20210726t190710p0000-H,1,,2021-07-26T19:07:10+00:00,31.661764,-101.87347,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t190710p0000-H/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t190710p0000-H/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t190710p0000-H/s2_-7_std_512.tif,,
GAO20210726t192341p0000-A,1,,2021-07-26T19:23:41+00:00,32.3828364,-101.93357,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t192341p0000-A/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-A/s2_-7_std_512.tif,,
GAO20210726t192341p0000-C,1,,2021-07-26T19:23:41+00:00,32.009735,-101.92658,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t192341p0000-C/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-C/s2_-7_std_512.tif,,
GAO20210726t192341p0000-D,1,,2021-07-26T19:23:41+00:00,31.931063,-101.89243,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t192341p0000-D/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-D/s2_-7_std_512.tif,,
GAO20210726t192341p0000-E,1,,2021-07-26T19:23:41+00:00,31.826828,-101.90758,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t192341p0000-E/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-E/s2_-7_std_512.tif,,
GAO20210726t192341p0000-F,1,,2021-07-26T19:23:41+00:00,31.704746,-101.89074,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t192341p0000-F/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-F/s2_-7_std_512.tif,,
GAO20210726t192341p0000-B,1,,2021-07-26T19:23:41+00:00,32.239496,-101.92036,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t192341p0000-B/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-B/s2_-7_std_512.tif,,
GAO20210726t192341p0000-I,1,,2021-07-26T19:23:41+00:00,31.6275772,-101.88157,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t192341p0000-I/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-I/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-I/s2_-7_std_512.tif,,
GAO20210726t192341p0000-G,1,,2021-07-26T19:23:41+00:00,31.687872,-101.89034,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t192341p0000-G/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-G/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-G/s2_-7_std_512.tif,,
GAO20210726t192341p0000-H,1,,2021-07-26T19:23:41+00:00,31.661739,-101.87351,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t192341p0000-H/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-H/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-H/s2_-7_std_512.tif,,
GAO20210726t192341p0000-J,1,,2021-07-26T19:23:41+00:00,31.6116043,-101.87713,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t192341p0000-J/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-J/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t192341p0000-J/s2_-7_std_512.tif,,
GAO20210726t194120p0000-A,1,,2021-07-26T19:41:20+00:00,32.4224304,-101.9703,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t194120p0000-A/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t194120p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t194120p0000-A/s2_-7_std_512.tif,,
GAO20210726t194120p0000-B,1,,2021-07-26T19:41:20+00:00,32.153509,-101.93516,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t194120p0000-B/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t194120p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t194120p0000-B/s2_-7_std_512.tif,,
GAO20210726t194120p0000-C,1,,2021-07-26T19:41:20+00:00,32.02418,-101.95311,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t194120p0000-C/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t194120p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t194120p0000-C/s2_-7_std_512.tif,,
GAO20210726t194120p0000-F,1,,2021-07-26T19:41:20+00:00,31.852494,-101.9196,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t194120p0000-F/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t194120p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t194120p0000-F/s2_-7_std_512.tif,,
GAO20210726t202747p0000-2,1,,2021-07-26T20:27:47+00:00,31.6661018,-102.23601,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t202747p0000-2/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t202747p0000-2/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t202747p0000-2/s2_-7_std_512.tif,,
GAO20210726t194120p0000-D,1,,2021-07-26T19:41:20+00:00,31.928564,-101.92432,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t194120p0000-D/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t194120p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t194120p0000-D/s2_-7_std_512.tif,,
GAO20210726t194120p0000-E,1,,2021-07-26T19:41:20+00:00,31.910261,-101.93263,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t194120p0000-E/s2.tif,415bd0c8-b92b-45be-a059-e49567380390,S2B_MSIL2A_20210726T171859_N0500_R012_T14SKA_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t194120p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t194120p0000-E/s2_-7_std_512.tif,,
GAO20210726t202747p0000-A,1,,2021-07-26T20:27:47+00:00,31.782457,-102.25949,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t202747p0000-A/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t202747p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t202747p0000-A/s2_-7_std_512.tif,,
GAO20210726t203329p0000-1,1,,2021-07-26T20:33:29+00:00,31.623654,-102.2191,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t203329p0000-1/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t203329p0000-1/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t203329p0000-1/s2_-7_std_512.tif,,
GAO20210726t202747p0000-3,1,,2021-07-26T20:27:47+00:00,31.6292533,-102.23027,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t202747p0000-3/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t202747p0000-3/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t202747p0000-3/s2_-7_std_512.tif,,
GAO20210726t203329p0000-A,1,,2021-07-26T20:33:29+00:00,31.7872972,-102.22609,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t203329p0000-A/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t203329p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t203329p0000-A/s2_-7_std_512.tif,,
GAO20210726t202747p0000-B,1,,2021-07-26T20:27:47+00:00,31.6131197,-102.24417,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210726t202747p0000-B/s2.tif,03679410-fc8b-4b7b-92e6-deedd564f95f,S2B_MSIL2A_20210726T171859_N0500_R012_T13SGR_20230220T144233.SAFE,2021-07-26T17:18:59.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t202747p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210726t202747p0000-B/s2_-7_std_512.tif,,
GAO20210729t152336p0000-B,1,,2021-07-29T15:23:36+00:00,32.166732,-104.07901,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210729t152336p0000-B/s2.tif,a285a509-0b82-4397-ac47-9fb781ef2a11,S2A_MSIL2A_20210724T172901_N0500_R055_T13SER_20230214T052956.SAFE,2021-07-24T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-B/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-B/s2_-7_std_512.tif,,
GAO20210729t152336p0000-E,1,,2021-07-29T15:23:36+00:00,32.166249,-104.05957,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210729t152336p0000-E/s2.tif,a285a509-0b82-4397-ac47-9fb781ef2a11,S2A_MSIL2A_20210724T172901_N0500_R055_T13SER_20230214T052956.SAFE,2021-07-24T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-E/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-E/s2_-7_std_512.tif,,
GAO20210729t152336p0000-C,1,,2021-07-29T15:23:36+00:00,32.17174,-104.07468,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210729t152336p0000-C/s2.tif,a285a509-0b82-4397-ac47-9fb781ef2a11,S2A_MSIL2A_20210724T172901_N0500_R055_T13SER_20230214T052956.SAFE,2021-07-24T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-C/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-C/s2_-7_std_512.tif,,
GAO20210729t152336p0000-D,1,,2021-07-29T15:23:36+00:00,32.169541,-104.07532,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210729t152336p0000-D/s2.tif,a285a509-0b82-4397-ac47-9fb781ef2a11,S2A_MSIL2A_20210724T172901_N0500_R055_T13SER_20230214T052956.SAFE,2021-07-24T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-D/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-D/s2_-7_std_512.tif,,
GAO20210729t152336p0000-A,1,,2021-07-29T15:23:36+00:00,32.1091892,-104.15781,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210729t152336p0000-A/s2.tif,a285a509-0b82-4397-ac47-9fb781ef2a11,S2A_MSIL2A_20210724T172901_N0500_R055_T13SER_20230214T052956.SAFE,2021-07-24T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-A/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-A/s2_-7_std_512.tif,,
GAO20210729t152336p0000-F,1,,2021-07-29T15:23:36+00:00,32.1663585,-104.05587,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210729t152336p0000-F/s2.tif,a285a509-0b82-4397-ac47-9fb781ef2a11,S2A_MSIL2A_20210724T172901_N0500_R055_T13SER_20230214T052956.SAFE,2021-07-24T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-F/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-F/s2_-7_std_512.tif,,
GAO20210729t152336p0000-G,1,,2021-07-29T15:23:36+00:00,32.187765,-104.04016,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210729t152336p0000-G/s2.tif,a285a509-0b82-4397-ac47-9fb781ef2a11,S2A_MSIL2A_20210724T172901_N0500_R055_T13SER_20230214T052956.SAFE,2021-07-24T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-G/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-G/s2_-7_std_512.tif,,
GAO20210729t152336p0000-H,1,,2021-07-29T15:23:36+00:00,32.186835,-104.03797,/data2/yuyao/methane_emission/carbon_mapper_data/CM_S2_L2A/GAO20210729t152336p0000-H/s2.tif,a285a509-0b82-4397-ac47-9fb781ef2a11,S2A_MSIL2A_20210724T172901_N0500_R055_T13SER_20230214T052956.SAFE,2021-07-24T17:29:01.024000+00:00,1.0,1,m90 missing; m360 missing,m90 missing; m360 missing,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-H/s2_0_std_512.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/plume_raw_s2_-790360_512/GAO20210729t152336p0000-H/s2_-7_std_512.tif,,
