plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,s2_path
GAO20200719t162633p0000-D,32.060499,-103.946319,2020-07-19T16:26:33+00,Oil & Gas (1B2),CH4,mfm,"[-103.95018727157353, 32.059541191328435, -103.94478737605809, 32.06415796888034]",GAO,production,2023-05-14 20:26:54.206359+00:00,2025-03-25 23:16:32.175121+00:00,jpl,,,,,221.1794109,87.81723062,4.816,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t162633p0000-D/GAO20200719t162633p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t162633p0000-D/GAO20200719t162633p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t162633p0000-D/GAO20200719t162633p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t162633p0000-D/GAO20200719t162633p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t162633p0000-D/GAO20200719t162633p0000-D_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t162633p0000-D/s2.tif
GAO20200719t163941p0000-A,32.207751,-103.771579,2020-07-19T16:39:41+00,Oil & Gas (1B2),CH4,mfm,"[-103.77444316548393, 32.20511370425238, -103.76898732362451, 32.20968953069734]",GAO,production,2023-05-14 20:27:47.131897+00:00,2025-03-25 23:17:56.368987+00:00,jpl,,,,,2128.323484,425.5889932,5.457,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-A/GAO20200719t163941p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-A/GAO20200719t163941p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t163941p0000-A/GAO20200719t163941p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-A/GAO20200719t163941p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-A/GAO20200719t163941p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t163941p0000-A/s2.tif
GAO20200719t163941p0000-B,32.09289,-103.954516,2020-07-19T16:39:41+00,Oil & Gas (1B2),CH4,mfm,"[-103.9575991991582, 32.091103900630635, -103.95219757990117, 32.09568006173116]",GAO,production,2023-05-14 20:26:54.207036+00:00,2025-03-25 23:16:34.121030+00:00,jpl,,,,,316.1401624,124.5034522,4.854,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-B/GAO20200719t163941p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-B/GAO20200719t163941p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t163941p0000-B/GAO20200719t163941p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-B/GAO20200719t163941p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-B/GAO20200719t163941p0000-B_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t163941p0000-B/s2.tif
GAO20200719t163941p0000-C,32.03372,-104.068955,2020-07-19T16:39:41+00,Oil & Gas (1B2),CH4,mfm,"[-104.07240348838454, 32.03199690662907, -104.06700508792278, 32.03661379523394]",GAO,production,2023-05-14 20:27:47.139811+00:00,2025-03-25 23:18:18.722704+00:00,jpl,,,,,391.0534641,108.9270733,4.258,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-C/GAO20200719t163941p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-C/GAO20200719t163941p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t163941p0000-C/GAO20200719t163941p0000-C_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-C/GAO20200719t163941p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-C/GAO20200719t163941p0000-C_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t163941p0000-C/s2.tif
GAO20200719t163941p0000-D,31.99902,-104.125369,2020-07-19T16:39:41+00,Oil & Gas (1B2),CH4,mfm,"[-104.13010604127393, 31.997536303147097, -104.12318152943698, 32.003408591966206]",GAO,production,2023-05-14 20:29:35.915550+00:00,2025-03-25 23:21:07.647122+00:00,jpl,,,,,508.5054468,170.8071185,3.913,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-D/GAO20200719t163941p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-D/GAO20200719t163941p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t163941p0000-D/GAO20200719t163941p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-D/GAO20200719t163941p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t163941p0000-D/GAO20200719t163941p0000-D_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t163941p0000-D/s2.tif
GAO20200719t165324p0000-A,32.026334,-104.118021,2020-07-19T16:53:24+00,Oil & Gas (1B2),CH4,mfm,"[-104.12188655478806, 32.0252465822107, -104.1155332274198, 32.03063286698358]",GAO,production,2023-05-14 20:26:01.099829+00:00,2025-03-25 23:15:49.822409+00:00,jpl,,,,,394.8183254,54.06313924,4.018,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-A/GAO20200719t165324p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-A/GAO20200719t165324p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t165324p0000-A/GAO20200719t165324p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-A/GAO20200719t165324p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-A/GAO20200719t165324p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t165324p0000-A/s2.tif
GAO20200719t165324p0000-B,31.986131,-104.197478,2020-07-19T16:53:24+00,Oil & Gas (1B2),CH4,mfm,"[-104.20024871604895, 31.9843961188936, -104.19485325179647, 31.988972396434093]",GAO,production,2023-05-14 20:26:01.102214+00:00,2025-03-25 23:15:54.854031+00:00,jpl,,,,,210.4140649,44.95234865,3.577,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-B/GAO20200719t165324p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-B/GAO20200719t165324p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t165324p0000-B/GAO20200719t165324p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-B/GAO20200719t165324p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-B/GAO20200719t165324p0000-B_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t165324p0000-B/s2.tif
GAO20200719t165324p0000-C,32.03371,-104.069083,2020-07-19T16:53:24+00,Oil & Gas (1B2),CH4,mfm,"[-104.07230898908439, 32.031915138712456, -104.06686308305413, 32.036491308293975]",GAO,production,2023-05-14 20:28:40.227210+00:00,2025-03-25 23:19:43.110035+00:00,jpl,,,,,455.1902361,92.08806987,4.258,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-C/GAO20200719t165324p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-C/GAO20200719t165324p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t165324p0000-C/GAO20200719t165324p0000-C_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-C/GAO20200719t165324p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-C/GAO20200719t165324p0000-C_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t165324p0000-C/s2.tif
GAO20200719t165324p0000-D,32.050003,-104.054951,2020-07-19T16:53:24+00,Oil & Gas (1B2),CH4,mfm,"[-104.05803405361779, 32.04841330373968, -104.05263483756927, 32.052989564985076]",GAO,production,2023-05-14 20:29:35.905719+00:00,2025-03-25 23:20:44.008938+00:00,jpl,,,,,304.8132265,83.30071449,4.363,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-D/GAO20200719t165324p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-D/GAO20200719t165324p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t165324p0000-D/GAO20200719t165324p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-D/GAO20200719t165324p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t165324p0000-D/GAO20200719t165324p0000-D_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t165324p0000-D/s2.tif
GAO20200719t170604p0000-A,32.224078,-103.801655,2020-07-19T17:06:04+00,Oil & Gas (1B2),CH4,mfm,"[-103.8045855516992, 32.222126684488586, -103.79912866196797, 32.226702533549236]",GAO,production,2023-05-14 20:30:29.994448+00:00,2025-03-25 23:22:05.075671+00:00,jpl,,,,,249.0305636,46.36023515,5.075,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-A/GAO20200719t170604p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-A/GAO20200719t170604p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t170604p0000-A/GAO20200719t170604p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-A/GAO20200719t170604p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-A/GAO20200719t170604p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t170604p0000-A/s2.tif
GAO20200719t170604p0000-B,32.123957,-103.992565,2020-07-19T17:06:04+00,Oil & Gas (1B2),CH4,mfm,"[-103.99579258281528, 32.121858587916954, -103.99038899283372, 32.12647537399538]",GAO,production,2023-05-14 20:29:35.898448+00:00,2025-03-25 23:20:26.604788+00:00,jpl,,,,,373.5707372,78.7779165,4.402,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-B/GAO20200719t170604p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-B/GAO20200719t170604p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t170604p0000-B/GAO20200719t170604p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-B/GAO20200719t170604p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-B/GAO20200719t170604p0000-B_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t170604p0000-B/s2.tif
GAO20200719t170604p0000-C,32.048993,-104.102441,2020-07-19T17:06:04+00,Oil & Gas (1B2),CH4,mfm,"[-104.10434145664969, 32.045785591317674, -104.09894235462939, 32.05036188731156]",GAO,production,2023-05-14 20:30:29.991246+00:00,2025-03-25 23:21:56.428808+00:00,jpl,,,,,69.07774063,52.59944686,3.944,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-C/GAO20200719t170604p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-C/GAO20200719t170604p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t170604p0000-C/GAO20200719t170604p0000-C_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-C/GAO20200719t170604p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-C/GAO20200719t170604p0000-C_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t170604p0000-C/s2.tif
GAO20200719t170604p0000-D,32.026369,-104.117838,2020-07-19T17:06:04+00,Oil & Gas (1B2),CH4,mfm,"[-104.12331524164594, 32.02525841151022, -104.11533756148454, 32.032021753943575]",GAO,production,2023-05-14 20:31:24.159234+00:00,2025-03-25 23:23:21.571850+00:00,jpl,,,,,276.8616723,93.5131868,3.795,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-D/GAO20200719t170604p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-D/GAO20200719t170604p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t170604p0000-D/GAO20200719t170604p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-D/GAO20200719t170604p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-D/GAO20200719t170604p0000-D_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t170604p0000-D/s2.tif
GAO20200719t170604p0000-E,31.997352,-104.212726,2020-07-19T17:06:04+00,Oil & Gas (1B2),CH4,mfm,"[-104.21587446252612, 31.995292341279807, -104.21047822134726, 31.99990923211673]",GAO,production,2023-05-14 20:27:47.147000+00:00,2025-03-25 23:18:40.248328+00:00,jpl,,,,,106.173471,37.98935279,3.452,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-E/GAO20200719t170604p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-E/GAO20200719t170604p0000-E_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t170604p0000-E/GAO20200719t170604p0000-E_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-E/GAO20200719t170604p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t170604p0000-E/GAO20200719t170604p0000-E_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t170604p0000-E/s2.tif
GAO20200719t171956p0000-A,32.284125,-103.741668,2020-07-19T17:19:56+00,Oil & Gas (1B2),CH4,mfm,"[-103.74458948034508, 32.28251444875701, -103.73912893512176, 32.28713081198413]",GAO,production,2023-05-14 20:30:29.987550+00:00,2025-03-25 23:21:46.704683+00:00,jpl,,,,,719.4717903,121.1884927,5.105,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t171956p0000-A/GAO20200719t171956p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t171956p0000-A/GAO20200719t171956p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t171956p0000-A/GAO20200719t171956p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t171956p0000-A/GAO20200719t171956p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t171956p0000-A/GAO20200719t171956p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t171956p0000-A/s2.tif
GAO20200719t171956p0000-B,32.123896,-103.99242,2020-07-19T17:19:56+00,Oil & Gas (1B2),CH4,mfm,"[-103.99502452818055, 32.122299032421665, -103.98962091309721, 32.12691581766364]",GAO,production,2023-05-14 20:26:01.106579+00:00,2025-03-25 23:16:05.573697+00:00,jpl,,,,,223.7995329,37.00933167,4.402,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t171956p0000-B/GAO20200719t171956p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t171956p0000-B/GAO20200719t171956p0000-B_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t171956p0000-B/GAO20200719t171956p0000-B_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t171956p0000-B/GAO20200719t171956p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t171956p0000-B/GAO20200719t171956p0000-B_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t171956p0000-B/s2.tif
GAO20200719t171956p0000-C,32.064801,-104.108778,2020-07-19T17:19:56+00,Oil & Gas (1B2),CH4,mfm,"[-104.11166165135563, 32.062643709244924, -104.10626142694558, 32.067260611385144]",GAO,production,2023-05-14 20:30:29.975982+00:00,2025-03-25 23:21:21.273474+00:00,jpl,,,,,431.1476557,152.8886488,3.955,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t171956p0000-C/GAO20200719t171956p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t171956p0000-C/GAO20200719t171956p0000-C_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t171956p0000-C/GAO20200719t171956p0000-C_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t171956p0000-C/GAO20200719t171956p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t171956p0000-C/GAO20200719t171956p0000-C_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t171956p0000-C/s2.tif
GAO20200719t173255p0000-A,32.20829,-103.884013,2020-07-19T17:32:55+00,Oil & Gas (1B2),CH4,mfm,"[-103.8868665755782, 32.206234943913465, -103.88145826734407, 32.21081098862586]",GAO,production,2023-05-14 20:26:54.215294+00:00,2025-03-25 23:17:01.030469+00:00,jpl,,,,,242.5935281,94.58368941,4.9,,,,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t173255p0000-A/GAO20200719t173255p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t173255p0000-A/GAO20200719t173255p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2020/07/19/GAO20200719t173255p0000-A/GAO20200719t173255p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t173255p0000-A/GAO20200719t173255p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2020/07/19/GAO20200719t173255p0000-A/GAO20200719t173255p0000-A_l3a-vis-ch4-mf-v002_rgb.png,carbon_mapper_data/CM_S2_L2A/GAO20200719t173255p0000-A/s2.tif
