plume_id,lat,lon,plume_time,S5p_path,s5p_minus90_path,s5p_minus360_path,proc_0,proc_90,proc_360,need_offsets,in_triplet,s5p_minus90_offl_datetime,s5p_minus90_offl_path,s5p_minus90_offl_name,s5p_minus360_offl_datetime,s5p_minus360_offl_path,s5p_minus360_offl_name,nearest_iy,nearest_ix,pos_centers,ch4_var
GAO20210726t175738p0000-B,32.3736106,-101.84745,2021-07-26T17:57:38+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210726T191538_20210726T205707_19613_02_020200_20210728T125207.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210426T192050_20210426T210220_18322_03_020400_20221123T002915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200730T184349_20200730T202519_14491_03_020400_20221111T094255.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2270,150,"2270,150;2269,150;2270,149;2270,151;2271,150;2269,149;2269,151;2271,149",methane_mixing_ratio_bias_corrected
GAO20210726t175738p0000-C,32.2936147,-101.83155,2021-07-26T17:57:38+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210726T191538_20210726T205707_19613_02_020200_20210728T125207.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210426T192050_20210426T210220_18322_03_020400_20221123T002915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200730T184349_20200730T202519_14491_03_020400_20221111T094255.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2269,150,"2269,150;2268,150;2269,149;2269,151;2270,150;2268,149;2268,151;2270,149",methane_mixing_ratio_bias_corrected
GAO20210726t175738p0000-D,32.2264729,-101.80582,2021-07-26T17:57:38+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210726T191538_20210726T205707_19613_02_020200_20210728T125207.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210426T192050_20210426T210220_18322_03_020400_20221123T002915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200730T184349_20200730T202519_14491_03_020400_20221111T094255.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2267,150,"2267,150;2266,150;2267,149;2267,151;2268,150;2266,149;2266,151;2268,149",methane_mixing_ratio_bias_corrected
GAO20210726t181423p0000-A,32.417004,-101.86631,2021-07-26T18:14:23+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210726T191538_20210726T205707_19613_02_020200_20210728T125207.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210426T192050_20210426T210220_18322_03_020400_20221123T002915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200730T184349_20200730T202519_14491_03_020400_20221111T094255.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2271,150,"2271,150;2270,150;2271,149;2271,151;2272,150;2270,149;2270,151;2272,149",methane_mixing_ratio_bias_corrected
GAO20210726t181423p0000-B,32.3879848,-101.84795,2021-07-26T18:14:23+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210726T191538_20210726T205707_19613_02_020200_20210728T125207.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210426T192050_20210426T210220_18322_03_020400_20221123T002915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200730T184349_20200730T202519_14491_03_020400_20221111T094255.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2270,150,"2270,150;2269,150;2270,149;2270,151;2271,150;2269,149;2269,151;2271,149",methane_mixing_ratio_bias_corrected
GAO20210726t181423p0000-C,32.373733,-101.84741,2021-07-26T18:14:23+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210726T191538_20210726T205707_19613_02_020200_20210728T125207.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210426T192050_20210426T210220_18322_03_020400_20221123T002915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200730T184349_20200730T202519_14491_03_020400_20221111T094255.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2270,150,"2270,150;2269,150;2270,149;2270,151;2271,150;2269,149;2269,151;2271,149",methane_mixing_ratio_bias_corrected
GAO20210726t181423p0000-D,32.3070018,-101.84446,2021-07-26T18:14:23+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210726T191538_20210726T205707_19613_02_020200_20210728T125207.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210426T192050_20210426T210220_18322_03_020400_20221123T002915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200730T184349_20200730T202519_14491_03_020400_20221111T094255.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2269,150,"2269,150;2268,150;2269,149;2269,151;2270,150;2268,149;2268,151;2270,149",methane_mixing_ratio_bias_corrected
GAO20210726t184922p0000-A,32.432315,-101.91287,2021-07-26T18:49:22+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210726T191538_20210726T205707_19613_02_020200_20210728T125207.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210426T192050_20210426T210220_18322_03_020400_20221123T002915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200731T182443_20200731T200612_14505_03_020400_20221111T094322.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2271,149,"2271,149;2270,149;2271,148;2271,150;2272,149;2270,148;2270,150;2272,148",methane_mixing_ratio_bias_corrected
GAO20210726t184922p0000-C,32.3775481,-101.90975,2021-07-26T18:49:22+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210726T191538_20210726T205707_19613_02_020200_20210728T125207.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210426T192050_20210426T210220_18322_03_020400_20221123T002915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200731T182443_20200731T200612_14505_03_020400_20221111T094322.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2270,149,"2270,149;2269,149;2270,148;2270,150;2271,149;2269,148;2269,150;2271,148",methane_mixing_ratio_bias_corrected
GAO20210726t190710p0000-C,32.243737,-101.90541,2021-07-26T19:07:10+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210726T191538_20210726T205707_19613_02_020200_20210728T125207.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210426T192050_20210426T210220_18322_03_020400_20221123T002915.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200731T182443_20200731T200612_14505_03_020400_20221111T094322.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2268,149,"2268,149;2267,149;2268,148;2268,150;2269,149;2267,148;2267,150;2269,148",methane_mixing_ratio_bias_corrected
GAO20210726t192341p0000-E,31.826828,-101.90758,2021-07-26T19:23:41+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210727T185632_20210727T203802_19627_02_020200_20210729T122535.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210427T190153_20210427T204323_18336_03_020400_20221123T013408.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200731T182443_20200731T200612_14505_03_020400_20221111T094322.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2280,89,"2280,89;2279,89;2280,88;2280,90;2281,89;2279,88;2279,90;2281,88",methane_mixing_ratio_bias_corrected
GAO20210726t194120p0000-C,32.02418,-101.95311,2021-07-26T19:41:20+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210727T185632_20210727T203802_19627_02_020200_20210729T122535.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210427T190153_20210427T204323_18336_03_020400_20221123T013408.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200731T182443_20200731T200612_14505_03_020400_20221111T094322.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2284,89,"2284,89;2283,89;2284,88;2284,90;2285,89;2283,88;2283,90;2285,88",methane_mixing_ratio_bias_corrected
GAO20210726t194120p0000-D,31.928564,-101.92432,2021-07-26T19:41:20+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210727T185632_20210727T203802_19627_02_020200_20210729T122535.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210427T190153_20210427T204323_18336_03_020400_20221123T013408.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200731T182443_20200731T200612_14505_03_020400_20221111T094322.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2282,89,"2282,89;2281,89;2282,88;2282,90;2283,89;2281,88;2281,90;2283,88",methane_mixing_ratio_bias_corrected
GAO20210726t202747p0000-2,31.6661018,-102.23601,2021-07-26T20:27:47+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210727T185632_20210727T203802_19627_02_020200_20210729T122535.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210427T190153_20210427T204323_18336_03_020400_20221123T013408.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200731T182443_20200731T200612_14505_03_020400_20221111T094322.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2278,84,"2278,84;2277,84;2278,83;2278,85;2279,84;2277,83;2277,85;2279,83",methane_mixing_ratio_bias_corrected
GAO20210726t202747p0000-B,31.6131197,-102.24417,2021-07-26T20:27:47+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210727T185632_20210727T203802_19627_02_020200_20210729T122535.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210427T190153_20210427T204323_18336_03_020400_20221123T013408.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200731T182443_20200731T200612_14505_03_020400_20221111T094322.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2277,84,"2277,84;2276,84;2277,83;2277,85;2278,84;2276,83;2276,85;2278,83",methane_mixing_ratio_bias_corrected
GAO20210726t203329p0000-1,31.623654,-102.2191,2021-07-26T20:33:29+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210727T185632_20210727T203802_19627_02_020200_20210729T122535.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210427T190153_20210427T204323_18336_03_020400_20221123T013408.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200731T182443_20200731T200612_14505_03_020400_20221111T094322.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-27T19:23:27Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,S5P_OFFL_L2__CH4____20210427T190153_20210427T204323_18336_01_010400_20210429T121703.nc,2020-07-31T18:46:16Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,S5P_OFFL_L2__CH4____20200731T182443_20200731T200612_14505_01_010302_20200805T093109.nc,2277,84,"2277,84;2276,84;2277,83;2277,85;2278,84;2276,83;2276,85;2278,83",methane_mixing_ratio_bias_corrected
GAO20210727t172223p0000-D,31.710446,-103.82564,2021-07-27T17:22:23+00,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p/S5P_OFFL_L2__CH4____20210727T185632_20210727T203802_19627_02_020200_20210729T122535.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20210427T190153_20210427T204323_18336_03_020400_20221123T013408.nc,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/data_download/raw_data_dir_s5p_90360/S5P_RPRO_L2__CH4____20200731T200612_20200731T214742_14506_03_020400_20221111T094325.nc,OFFL,RPRO,RPRO,90;360,False,2021-04-28T19:04:31Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20210428T184256_20210428T202427_18350_01_010400_20210430T115551.nc,S5P_OFFL_L2__CH4____20210428T184256_20210428T202427_18350_01_010400_20210430T115551.nc,2020-08-01T20:08:40Z,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_s5p_90360/S5P_OFFL_L2__CH4____20200801T194706_20200801T212835_14520_01_010302_20200806T220129.nc,S5P_OFFL_L2__CH4____20200801T194706_20200801T212835_14520_01_010302_20200806T220129.nc,2288,66,,methane_mixing_ratio_bias_corrected
