plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,has_emit,emit_granule_id,simulated_512_path
emi20230215t063725p04008-B,37.4720917446635,110.83504654274066,2023-02-15 06:37:25+00:00,Coal Mining (1B1a),CH4,mfa,"[110.80269767240715, 37.448594048875115, 110.87132163701001, 37.50353649373911]",emi,production,2023-08-21 15:05:26.833524+00:00,2025-03-25 22:42:00.352966+00:00,v3,3.18.1,,,,2264.257211320651,420.31592227869874,3.861111111111111,0.3934912844606626,218.97849839935063,8.536292194202373,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-B/emi20230215t063725p04008-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-B/emi20230215t063725p04008-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-B/emi20230215t063725p04008-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-B/emi20230215t063725p04008-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-B/emi20230215t063725p04008-B_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230215T063725_2304604_008,
emi20230215t063725p04008-C,37.52847973631438,110.8061230402198,2023-02-15 06:37:25+00:00,Coal Mining (1B1a),CH4,mfa,"[110.77342963414675, 37.50506461541553, 110.84210491740491, 37.560006574294746]",emi,production,2023-08-21 15:05:47.881062+00:00,2025-03-25 22:42:21.624691+00:00,v3,3.18.1,,,,2445.105803838504,387.8252525821426,3.861111111111111,0.3934912844606626,218.97849839935063,8.536292194202373,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-C/emi20230215t063725p04008-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-C/emi20230215t063725p04008-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-C/emi20230215t063725p04008-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-C/emi20230215t063725p04008-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-C/emi20230215t063725p04008-C_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230215T063725_2304604_008,
emi20230215t063725p04008-D,37.48338129637172,110.85160283024344,2023-02-15 06:37:25+00:00,Coal Mining (1B1a),CH4,mfa,"[110.82145407877141, 37.463587140878175, 110.89069776857869, 37.51852842707774]",emi,production,2023-08-21 15:06:17.658870+00:00,2025-03-25 22:42:21.910439+00:00,v3,3.18.1,,,,5530.029436902776,945.014805489571,3.861111111111111,0.3934912844606626,218.97849839935063,8.536292194202373,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-D/emi20230215t063725p04008-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-D/emi20230215t063725p04008-D_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-D/emi20230215t063725p04008-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-D/emi20230215t063725p04008-D_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063725p04008-D/emi20230215t063725p04008-D_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230215T063725_2304604_008,
emi20230215t063749p04010-A,36.32538333829601,112.85291454323324,2023-02-15 06:37:49+00:00,Coal Mining (1B1a),CH4,mfa,"[112.81702356288729, 36.30173468914397, 112.88667561250786, 36.357847793275816]",emi,production,2025-01-14 21:20:51.183592+00:00,2025-03-25 22:49:36.592132+00:00,v3,3.18.1,,,,,,3.5,0.0817755635771095,220.9996952201137,2.1604388616365844,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-A/emi20230215t063749p04010-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-A/emi20230215t063749p04010-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-A/emi20230215t063749p04010-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-A/emi20230215t063749p04010-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-A/emi20230215t063749p04010-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230215T063749_2304604_010,
emi20230215t063749p04010-B,36.36307000240655,112.85770895423758,2023-02-15 06:37:49+00:00,Coal Mining (1B1a),CH4,mfa,"[112.8197667407173, 36.3424194183189, 112.88945312994383, 36.39804731185299]",emi,production,2025-01-14 21:20:51.183592+00:00,2025-03-25 22:50:36.370854+00:00,v3,3.18.1,,,,,,3.574074074074074,0.1609087703424332,221.00060983854388,2.944406219947729,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-B/emi20230215t063749p04010-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-B/emi20230215t063749p04010-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-B/emi20230215t063749p04010-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-B/emi20230215t063749p04010-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-B/emi20230215t063749p04010-B_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230215T063749_2304604_010,
emi20230215t063749p04010-C,36.414701709825295,112.93720936666456,2023-02-15 06:37:49+00:00,Coal Mining (1B1a),CH4,mfa,"[112.89968587628495, 36.40031986531229, 112.96882224813477, 36.455947145825625]",emi,production,2025-01-14 21:21:22.376627+00:00,2025-03-25 23:12:29.138466+00:00,v3,3.18.1,,,,,,3.574074074074074,0.1609087703424332,221.00060983854388,2.944406219947729,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-C/emi20230215t063749p04010-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-C/emi20230215t063749p04010-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-C/emi20230215t063749p04010-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-C/emi20230215t063749p04010-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t063749p04010-C/emi20230215t063749p04010-C_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230215T063749_2304604_010,
emi20230215t094642p06018-C,28.318829386144657,74.95076270183233,2023-02-15 09:46:42+00:00,Solid Waste (6A),CH4,mfa,"[74.92016937487932, 28.288889544394763, 74.98627456320578, 28.34657348286445]",emi,production,2024-02-15 20:54:55.773848+00:00,2025-03-25 22:39:22.390377+00:00,v3,3.18.1,,,,1293.4046184298625,240.207524047016,4.611111111111111,0.1964185503295966,303.0003047798862,2.160438861636416,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t094642p06018-C/emi20230215t094642p06018-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t094642p06018-C/emi20230215t094642p06018-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/15/emi20230215t094642p06018-C/emi20230215t094642p06018-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t094642p06018-C/emi20230215t094642p06018-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t094642p06018-C/emi20230215t094642p06018-C_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230215T094642_2304606_018,
emi20230215t094705p06020-B,26.94807586069461,75.91816716814137,2023-02-15 09:47:05+00:00,Solid Waste (6A),CH4,mfa,"[75.88958400945629, 26.915564305989864, 75.95520546533326, 26.974062115249303]",emi,production,2025-05-30 13:08:03.149595+00:00,2025-05-30 13:08:03.215603+00:00,v3,3.6.3,,,,2896.121342287389,616.5521940405366,4.305555555555556,0.1039349274103871,308.0,3.266649974484915,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t094705p06020-B/emi20230215t094705p06020-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t094705p06020-B/emi20230215t094705p06020-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/15/emi20230215t094705p06020-B/emi20230215t094705p06020-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t094705p06020-B/emi20230215t094705p06020-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t094705p06020-B/emi20230215t094705p06020-B_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230215T094705_2304606_020,
emi20230215t111933p07018-A,27.744130805753827,52.17063438032631,2023-02-15 11:19:33+00:00,Oil & Gas (1B2),CH4,mfa,"[52.12863520722176, 27.725539782150644, 52.19503454753306, 27.784299718572914]",emi,production,2023-06-21 18:13:31.221814+00:00,2025-03-25 23:02:33.608823+00:00,v3,3.18.1,,,,4612.651866544308,605.7662119842855,6.138888888888889,0.4714045207910317,127.00010156234283,1.4142674144356115,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t111933p07018-A/emi20230215t111933p07018-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t111933p07018-A/emi20230215t111933p07018-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/15/emi20230215t111933p07018-A/emi20230215t111933p07018-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t111933p07018-A/emi20230215t111933p07018-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t111933p07018-A/emi20230215t111933p07018-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230215T111933_2304607_018,
emi20230215t203354p13012-A,35.26410034714543,-97.98963548427363,2023-02-15 20:33:54+00:00,Oil & Gas (1B2),CH4,mfa,"[-98.02870370178911, 35.23561987705598, -97.95977246910672, 35.291902424906596]",emi,production,2023-07-19 04:44:30.256492+00:00,2025-08-23 02:55:08.915276+00:00,v3,3.18.1,,,,4882.309716946206,959.33426642837,6.040311813354492,0.6455966830253601,48.208343505859375,19.10926055908203,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t203354p13012-A/emi20230215t203354p13012-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t203354p13012-A/emi20230215t203354p13012-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/15/emi20230215t203354p13012-A/emi20230215t203354p13012-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t203354p13012-A/emi20230215t203354p13012-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t203354p13012-A/emi20230215t203354p13012-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230215T203354_2304613_012,
emi20230215t203405p13013-A,34.769066958361734,-97.7940769662599,2023-02-15 20:34:05+00:00,Oil & Gas (1B2),CH4,mfa,"[-97.83345086627557, 34.73962051730189, -97.76470848366222, 34.79609026746371]",emi,production,2023-06-15 19:36:02.558448+00:00,2025-03-25 22:42:48.434756+00:00,v3,3.18.1,,,,,,5.748879432678223,2.0241918563842773,153.4288330078125,31.60989189147949,hrrr,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t203405p13013-A/emi20230215t203405p13013-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t203405p13013-A/emi20230215t203405p13013-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/15/emi20230215t203405p13013-A/emi20230215t203405p13013-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t203405p13013-A/emi20230215t203405p13013-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/15/emi20230215t203405p13013-A/emi20230215t203405p13013-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230215T203405_2304613_013,
emi20230216t133401p09003-A,37.984960723262816,-1.2916792130386625,2023-02-16 13:34:01+00:00,Solid Waste (6A),CH4,mfa,"[-1.3328451751306072, 37.957773205997476, -1.2627303649305637, 38.013035420353745]",emi,production,2024-07-19 20:37:54.435837+00:00,2025-03-25 22:47:28.418913+00:00,v3,3.18.1,,,,1375.851209414324,388.169909758241,2.592592592592593,0.4134650659586316,78.4999350065626,18.69489116122376,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133401p09003-A/emi20230216t133401p09003-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133401p09003-A/emi20230216t133401p09003-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/16/emi20230216t133401p09003-A/emi20230216t133401p09003-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133401p09003-A/emi20230216t133401p09003-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133401p09003-A/emi20230216t133401p09003-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230216T133401_2304709_003,
emi20230216t133626p09013-A,31.748237063326428,6.003124042789665,2023-02-16 13:36:26+00:00,Oil & Gas (1B2),CH4,mfa,"[5.956299614170813, 31.71456869139117, 6.026177285395186, 31.77348955444703]",emi,production,2023-06-15 19:26:00.451044+00:00,2025-03-25 23:03:21.786499+00:00,v3,3.18.1,,,,6268.710398942619,785.8288879937388,4.027777777777778,0.1200137166371827,75.66612821559673,3.300516112107009,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-A/emi20230216t133626p09013-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-A/emi20230216t133626p09013-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-A/emi20230216t133626p09013-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-A/emi20230216t133626p09013-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-A/emi20230216t133626p09013-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230216T133626_2304709_013,
emi20230216t133626p09013-B,31.77750214011739,5.99654464242883,2023-02-16 13:36:26+00:00,Oil & Gas (1B2),CH4,mfa,"[5.945113207423459, 31.749159742482075, 6.014420691696175, 31.80858069438239]",emi,production,2023-06-15 19:26:25.303513+00:00,2025-03-25 22:42:46.323599+00:00,v3,3.18.1,,,,3615.260223971831,434.110016098055,4.277777777777778,0.0392837100659191,71.0,3.266649974484915,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-B/emi20230216t133626p09013-B_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-B/emi20230216t133626p09013-B_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-B/emi20230216t133626p09013-B_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-B/emi20230216t133626p09013-B_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-B/emi20230216t133626p09013-B_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230216T133626_2304709_013,
emi20230216t133626p09013-C,31.669579711824483,6.197607637986181,2023-02-16 13:36:26+00:00,Oil & Gas (1B2),CH4,mfa,"[6.156094825730193, 31.638754750296744, 6.224148307878961, 31.697179046107003]",emi,production,2023-06-15 19:26:46.135929+00:00,2025-03-25 22:42:46.673569+00:00,v3,3.18.1,,,,2531.791965411307,240.1145447034937,3.935185185185185,0.1458149606298485,80.66544858796595,4.923880295033877,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-C/emi20230216t133626p09013-C_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-C/emi20230216t133626p09013-C_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-C/emi20230216t133626p09013-C_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-C/emi20230216t133626p09013-C_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-C/emi20230216t133626p09013-C_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230216T133626_2304709_013,
emi20230216t133626p09013-D,31.78225995032402,6.216076946598008,2023-02-16 13:36:26+00:00,Oil & Gas (1B2),CH4,mfa,"[6.177457325456665, 31.75187478583377, 6.24678108369906, 31.810804431162143]",emi,production,2023-06-15 19:29:40.804224+00:00,2025-03-25 23:03:22.018260+00:00,v3,3.18.1,,,,991.2700237053616,200.7824315094512,4.00925925925926,0.0729074803149244,74.66636559597269,2.4947338423605525,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-D/emi20230216t133626p09013-D_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-D/emi20230216t133626p09013-D_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-D/emi20230216t133626p09013-D_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-D/emi20230216t133626p09013-D_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133626p09013-D/emi20230216t133626p09013-D_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230216T133626_2304709_013,
emi20230216t133737p09019-A,28.91347670390526,9.748850008447532,2023-02-16 13:37:37+00:00,Oil & Gas (1B2),CH4,mfa,"[9.703975244986925, 28.891234681438565, 9.771231741023804, 28.95010362432321]",emi,production,2024-02-01 21:02:49.328913+00:00,2025-03-25 22:37:33.429391+00:00,v3,3.18.1,,,,2350.2739325821453,645.156068604133,6.037037037037037,0.2889719728579114,126.0,4.901220996849892,ecmwf_ifs,ISS,NASA-JPL EMIT,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133737p09019-A/emi20230216t133737p09019-A_l3a-vis-ch4-mfa-v3_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133737p09019-A/emi20230216t133737p09019-A_l3a-vis-ch4-mfa-v3_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ime-ch4-mfa-v3/2023/02/16/emi20230216t133737p09019-A/emi20230216t133737p09019-A_l3a-ime-ch4-mfa-v3_ime-cmf-concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133737p09019-A/emi20230216t133737p09019-A_l3a-vis-ch4-mfa-v3_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mfa-v3/2023/02/16/emi20230216t133737p09019-A/emi20230216t133737p09019-A_l3a-vis-ch4-mfa-v3_rgb.png,1,EMIT_L2A_RFL_001_20230216T133725_2304709_018,
