plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png,has_emit,emit_granule_id,sim_path,mask_path
GAO20230824t175220p0000-F,31.844870042313545,-101.77242351674464,2023-08-24 17:52:20+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78619880773925, 31.84267251028187, -101.7651873430293, 31.86052002252751]",GAO,production,2023-12-04 18:44:34.876776+00:00,2025-03-25 22:32:53.996479+00:00,v1,,,,,966.2910911523572,122.5292474931032,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175220p0000-F/GAO20230824t175220p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175220p0000-F/GAO20230824t175220p0000-F_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t175220p0000-F/GAO20230824t175220p0000-F_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175220p0000-F/GAO20230824t175220p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175220p0000-F/GAO20230824t175220p0000-F_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175220p0000-F_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175220p0000-F/mask_30m_512.tif
GAO20230824t175220p0000-G,31.789751112549467,-101.76143900018452,2023-08-24 17:52:20+00:00,,CH4,mf,"[-101.7648561938841, 31.78780733207907, -101.75877380987008, 31.79297724319222]",GAO,production,2023-12-04 18:42:46.241396+00:00,2025-03-25 23:00:23.125574+00:00,v1,,,,,218.3689855876667,21.54361225822554,5.04296875,0.2412109375,167.30893979518237,2.8454786144088446,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175220p0000-G/GAO20230824t175220p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175220p0000-G/GAO20230824t175220p0000-G_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t175220p0000-G/GAO20230824t175220p0000-G_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175220p0000-G/GAO20230824t175220p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175220p0000-G/GAO20230824t175220p0000-G_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175220p0000-G_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175220p0000-G/mask_30m_512.tif
GAO20230824t175220p0000-H,31.774234017342565,-101.758557019508,2023-08-24 17:52:20+00:00,Oil & Gas (1B2),CH4,mf,"[-101.76268047276895, 31.768144146985286, -101.75051798108841, 31.778438990595003]",GAO,production,2024-02-15 23:38:09.884149+00:00,2025-03-25 22:49:17.892391+00:00,v1,,,,,186.200791672316,96.31692926908472,5.02734375,0.2222900390625,167.19323639064234,2.7165695156569147,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v1/2023/08/24/GAO20230824t175220p0000-H/GAO20230824t175220p0000-H_l3a-vis-ch4-mf-v1_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v1/2023/08/24/GAO20230824t175220p0000-H/GAO20230824t175220p0000-H_l3a-vis-ch4-mf-v1_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v1/2023/08/24/GAO20230824t175220p0000-H/GAO20230824t175220p0000-H_l3a-vis-ch4-mf-v1_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v1/2023/08/24/GAO20230824t175220p0000-H/GAO20230824t175220p0000-H_l3a-vis-ch4-mf-v1_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175220p0000-H_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175220p0000-H/mask_30m_512.tif
GAO20230824t175220p0000-I,31.77378760776054,-101.75899133576992,2023-08-24 17:52:20+00:00,Oil & Gas (1B2),CH4,mf,"[-101.76268047276895, 31.768144146985286, -101.75051798108841, 31.778438990595003]",GAO,production,2024-02-15 23:38:44.258319+00:00,2025-03-25 22:58:50.246438+00:00,v1,,,,,,,5.02734375,0.2222900390625,167.19323639064234,2.7165695156569147,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v1/2023/08/24/GAO20230824t175220p0000-I/GAO20230824t175220p0000-I_l3a-vis-ch4-mf-v1_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v1/2023/08/24/GAO20230824t175220p0000-I/GAO20230824t175220p0000-I_l3a-vis-ch4-mf-v1_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v1/2023/08/24/GAO20230824t175220p0000-I/GAO20230824t175220p0000-I_l3a-vis-ch4-mf-v1_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v1/2023/08/24/GAO20230824t175220p0000-I/GAO20230824t175220p0000-I_l3a-vis-ch4-mf-v1_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175220p0000-I_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175220p0000-I/mask_30m_512.tif
GAO20230824t175835p0000-A,31.907499608846564,-101.78360504946151,2023-08-24 17:58:35+00:00,Oil & Gas (1B2),CH4,mf,"[-101.78675068779086, 31.905205764822103, -101.78066037640748, 31.9104207848949]",GAO,production,2023-12-04 18:49:20.231951+00:00,2025-03-25 23:00:37.177193+00:00,v1,,,,,97.21813263038166,14.223033644195016,4.984375,0.271728515625,167.90598029091151,3.363690117276965,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-A/GAO20230824t175835p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-A/GAO20230824t175835p0000-A_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t175835p0000-A/GAO20230824t175835p0000-A_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-A/GAO20230824t175835p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-A/GAO20230824t175835p0000-A_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175835p0000-A_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175835p0000-A/mask_30m_512.tif
GAO20230824t175835p0000-B,31.91034457116143,-101.77714152587114,2023-08-24 17:58:35+00:00,Oil & Gas (1B2),CH4,mf,"[-101.7803113876201, 31.90801789759493, -101.7741682541537, 31.913187688452517]",GAO,production,2024-01-02 20:36:56.933500+00:00,2025-03-25 22:49:21.063416+00:00,v1,,,,,218.9791553076293,83.52624348138474,4.984375,0.271728515625,167.90598029091151,3.363690117276965,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-B/GAO20230824t175835p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-B/GAO20230824t175835p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-B/GAO20230824t175835p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-B/GAO20230824t175835p0000-B_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175835p0000-B_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175835p0000-B/mask_30m_512.tif
GAO20230824t175835p0000-C,31.9092416372024,-101.77638891605424,2023-08-24 17:58:35+00:00,Oil & Gas (1B2),CH4,mf,"[-101.7803113876201, 31.90801789759493, -101.7741682541537, 31.913187688452517]",GAO,production,2024-01-02 20:36:56.975942+00:00,2025-03-25 23:00:46.554341+00:00,v1,,,,,296.08329533639693,65.60923168111077,4.984375,0.271728515625,167.90598029091151,3.363690117276965,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-C/GAO20230824t175835p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-C/GAO20230824t175835p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-C/GAO20230824t175835p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-C/GAO20230824t175835p0000-C_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175835p0000-C_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175835p0000-C/mask_30m_512.tif
GAO20230824t175835p0000-D,31.857968835847544,-101.76485978645478,2023-08-24 17:58:35+00:00,Oil & Gas (1B2),CH4,mf,"[-101.76921087776722, 31.856572606858457, -101.7611125840888, 31.86345081397064]",GAO,production,2023-12-04 18:46:50.166128+00:00,2025-03-25 22:37:31.503850+00:00,v1,,,,,490.4311142507303,69.28142104490632,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-D/GAO20230824t175835p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-D/GAO20230824t175835p0000-D_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t175835p0000-D/GAO20230824t175835p0000-D_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-D/GAO20230824t175835p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-D/GAO20230824t175835p0000-D_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175835p0000-D_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175835p0000-D/mask_30m_512.tif
GAO20230824t175835p0000-E,31.855398089029265,-101.76479902295394,2023-08-24 17:58:35+00:00,Oil & Gas (1B2),CH4,mf,"[-101.76801557201728, 31.853115873622386, -101.76192890248932, 31.858285769011715]",GAO,production,2023-12-04 18:47:13.689604+00:00,2025-03-25 23:32:34.347667+00:00,v1,,,,,77.13500613868943,9.895801684506608,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-E/GAO20230824t175835p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-E/GAO20230824t175835p0000-E_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t175835p0000-E/GAO20230824t175835p0000-E_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-E/GAO20230824t175835p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-E/GAO20230824t175835p0000-E_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175835p0000-E_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175835p0000-E/mask_30m_512.tif
GAO20230824t175835p0000-F,31.84490323082011,-101.77260048498545,2023-08-24 17:58:35+00:00,Oil & Gas (1B2),CH4,mf,"[-101.7793159821497, 31.843848539243027, -101.76915465221322, 31.852480075050302]",GAO,production,2024-01-02 20:36:57.031492+00:00,2025-03-25 22:37:36.657333+00:00,v1,,,,,,,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-F/GAO20230824t175835p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-F/GAO20230824t175835p0000-F_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-F/GAO20230824t175835p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-F/GAO20230824t175835p0000-F_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175835p0000-F_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175835p0000-F/mask_30m_512.tif
GAO20230824t175835p0000-G,31.844901580710854,-101.772296038786,2023-08-24 17:58:35+00:00,Oil & Gas (1B2),CH4,mf,"[-101.7793159821497, 31.843848539243027, -101.76915465221322, 31.852480075050302]",GAO,production,2024-01-02 20:36:57.074170+00:00,2025-03-25 23:00:54.154403+00:00,v1,,,,,840.5531809451122,193.0300603543858,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-G/GAO20230824t175835p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-G/GAO20230824t175835p0000-G_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-G/GAO20230824t175835p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-G/GAO20230824t175835p0000-G_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175835p0000-G_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175835p0000-G/mask_30m_512.tif
GAO20230824t175835p0000-H,31.85219375305016,-101.77690367759568,2023-08-24 17:58:35+00:00,,CH4,mf,"[-101.78047275479923, 31.850276811284857, -101.7743334422668, 31.855446626228062]",GAO,production,2024-01-02 20:36:57.115930+00:00,2025-03-25 23:00:58.180544+00:00,v1,,,,,226.7926495474161,63.91531092678096,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-H/GAO20230824t175835p0000-H_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-H/GAO20230824t175835p0000-H_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-H/GAO20230824t175835p0000-H_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-H/GAO20230824t175835p0000-H_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175835p0000-H_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175835p0000-H/mask_30m_512.tif
GAO20230824t175835p0000-I,31.844073942719533,-101.77844839183835,2023-08-24 17:58:35+00:00,,CH4,mf,"[-101.78165001893721, 31.842237488933982, -101.7755640065681, 31.847407435909513]",GAO,production,2024-01-02 20:36:57.158938+00:00,2025-03-25 22:37:42.562325+00:00,v1,,,,,200.4525107806236,57.923546051161125,5.046875,0.27392578125,167.57770773902234,3.127024188078553,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-I/GAO20230824t175835p0000-I_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-I/GAO20230824t175835p0000-I_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-I/GAO20230824t175835p0000-I_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-I/GAO20230824t175835p0000-I_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175835p0000-I_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175835p0000-I/mask_30m_512.tif
GAO20230824t175835p0000-J,31.78976207287657,-101.76148658706924,2023-08-24 17:58:35+00:00,Oil & Gas (1B2),CH4,mf,"[-101.7644839465296, 31.787888019485848, -101.75840155876527, 31.793057929273026]",GAO,production,2023-12-04 18:42:46.314686+00:00,2025-03-25 22:34:41.551176+00:00,v1,,,,,172.04503197204502,24.39981588702387,5.04296875,0.2412109375,167.30893979518237,2.8454786144088446,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-J/GAO20230824t175835p0000-J_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-J/GAO20230824t175835p0000-J_l3a-vis-ch4-mf-v002_plume.png,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-ch4-mf-v1/2023/08/24/GAO20230824t175835p0000-J/GAO20230824t175835p0000-J_l3a-ch4-mf-v1_concentrations.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-J/GAO20230824t175835p0000-J_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-J/GAO20230824t175835p0000-J_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175835p0000-J_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175835p0000-J/mask_30m_512.tif
GAO20230824t175835p0000-K,31.77384447819982,-101.75898782556708,2023-08-24 17:58:35+00:00,Oil & Gas (1B2),CH4,mf,"[-101.76209353612657, 31.77168922956662, -101.75595933338276, 31.77690409323228]",GAO,production,2024-01-02 20:36:57.205250+00:00,2025-03-25 23:01:03.140727+00:00,v1,,,,,234.31877782754967,65.5620384279413,5.02734375,0.2222900390625,167.19323639064234,2.7165695156569147,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-K/GAO20230824t175835p0000-K_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-K/GAO20230824t175835p0000-K_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-K/GAO20230824t175835p0000-K_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2023/08/24/GAO20230824t175835p0000-K/GAO20230824t175835p0000-K_l3a-vis-ch4-mf-v002_rgb.png,1,EMIT_L2A_RFL_001_20230824T175349_2323612_024,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/raw_data_dir_l89_L2SR/EMIT_simulated_landsat9/GAO20230824t175835p0000-K_sim_L9.tif,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/Dataset/data_dir_l89_L2SR/plume_masks_l89_512/GAO20230824t175835p0000-K/mask_30m_512.tif
