wavelength,b1,b2,b3,b4,b5,b6,b7
1572.99999617761,0.0,0.0,0.0,0.0,0.0,0.847657,0.0
1573.9999882264801,0.0,0.0,0.0,0.0,0.0,0.869431,0.0
1575.0000122062502,0.0,0.0,0.0,0.0,0.0,0.88958,0.0
1575.99999130048,0.0,0.0,0.0,0.0,0.0,0.903652,0.0
1576.99999752411,0.0,0.0,0.0,0.0,0.0,0.916211,0.0
1578.0000036609601,0.0,0.0,0.0,0.0,0.0,0.925945,0.0
1579.0000072949802,0.0,0.0,0.0,0.0,0.0,0.93301,0.0
1580.000006004,0.0,0.0,0.0,0.0,0.0,0.937478,0.0
1580.99999735973,0.0,0.0,0.0,0.0,0.0,0.940505,0.0
1582.000003955,0.0,0.0,0.0,0.0,0.0,0.942412,0.0
1582.9999983853402,0.0,0.0,0.0,0.0,0.0,0.944083,0.0
1584.00000329472,0.0,0.0,0.0,0.0,0.0,0.945471,0.0
1584.9999912032501,0.0,0.0,0.0,0.0,0.0,0.946192,0.0
1586.0000099600802,0.0,0.0,0.0,0.0,0.0,0.946243,0.0
1587.0000069193202,0.0,0.0,0.0,0.0,0.0,0.946255,0.0
1588.0000048275201,0.0,0.0,0.0,0.0,0.0,0.946226,0.0
1589.00000130298,0.0,0.0,0.0,0.0,0.0,0.946064,0.0
1589.999993958,0.0,0.0,0.0,0.0,0.0,0.945748,0.0
1591.0000057116902,0.0,0.0,0.0,0.0,0.0,0.945534,0.0
1592.0000089152,0.0,0.0,0.0,0.0,0.0,0.945584,0.0
1593.0000011628902,0.0,0.0,0.0,0.0,0.0,0.945825,0.0
1594.00000545148,0.0,0.0,0.0,0.0,0.0,0.946271,0.0
1594.9999940187502,0.0,0.0,0.0,0.0,0.0,0.946345,0.0
1595.99998991328,0.0,0.0,0.0,0.0,0.0,0.947684,0.0
1596.99999080128,0.0,0.0,0.0,0.0,0.0,0.948013,0.0
1597.99999434308,0.0,0.0,0.0,0.0,0.0,0.949075,0.0
1598.99999819313,0.0,0.0,0.0,0.0,0.0,0.950582,0.0
1600.0,0.0,0.0,0.0,0.0,0.0,0.952028,0.0
1600.99999740638,0.0,0.0,0.0,0.0,0.0,0.952302,0.0
1601.9999880490802,0.0,0.0,0.0,0.0,0.0,0.953664,0.0
1602.99999525512,0.0,0.0,0.0,0.0,0.0,0.955037,0.0
1603.9999910176002,0.0,0.0,0.0,0.0,0.0,0.953481,0.0
1604.999998716,0.0,0.0,0.0,0.0,0.0,0.955659,0.0
1605.99999026764,0.0,0.0,0.0,0.0,0.0,0.956555,0.0
1606.99998910454,0.0,0.0,0.0,0.0,0.0,0.957159,0.0
1607.9999929248002,0.0,0.0,0.0,0.0,0.0,0.957512,0.0
1608.99999942076,0.0,0.0,0.0,0.0,0.0,0.957777,0.0
1610.0000062790002,0.0,0.0,0.0,0.0,0.0,0.95878,0.0
1611.0000111803402,0.0,0.0,0.0,0.0,0.0,0.960296,0.0
1612.0000117998402,0.0,0.0,0.0,0.0,0.0,0.96157,0.0
1613.0000058068001,0.0,0.0,0.0,0.0,0.0,0.96229,0.0
1613.99999086476,0.0,0.0,0.0,0.0,0.0,0.963009,0.0
1614.99999071375,0.0,0.0,0.0,0.0,0.0,0.964259,0.0
1616.00000310272,0.0,0.0,0.0,0.0,0.0,0.965616,0.0
1616.9999996280899,0.0,0.0,0.0,0.0,0.0,0.967002,0.0
1618.00000410972,0.0,0.0,0.0,0.0,0.0,0.96844,0.0
1618.9999880679702,0.0,0.0,0.0,0.0,0.0,0.96985,0.0
1620.00000162,0.0,0.0,0.0,0.0,0.0,0.970952,0.0
1620.99999003085,0.0,0.0,0.0,0.0,0.0,0.972848,0.0
1622.0000035359599,0.0,0.0,0.0,0.0,0.0,0.974593,0.0
1622.99998725945,0.0,0.0,0.0,0.0,0.0,0.976105,0.0
1623.9999915552,0.0,0.0,0.0,0.0,0.0,0.977671,0.0
1624.9999878125002,0.0,0.0,0.0,0.0,0.0,0.979538,0.0
1626.0000001626001,0.0,0.0,0.0,0.0,0.0,0.981404,0.0
1626.99999991865,0.0,0.0,0.0,0.0,0.0,0.982742,0.0
1628.0000112657601,0.0,0.0,0.0,0.0,0.0,0.985098,0.0
1629.0000054408601,0.0,0.0,0.0,0.0,0.0,0.986812,0.0
1630.000006683,0.0,0.0,0.0,0.0,0.0,0.987818,0.0
1631.0000127544201,0.0,0.0,0.0,0.0,0.0,0.991001,0.0
1631.9999947776,0.0,0.0,0.0,0.0,0.0,0.993337,0.0
1633.00000373957,0.0,0.0,0.0,0.0,0.0,0.995282,0.0
1634.0000107844,0.0,0.0,0.0,0.0,0.0,0.997115,0.0
1634.9999869200003,0.0,0.0,0.0,0.0,0.0,0.998558,0.0
1636.0000100777602,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1636.99999779005,0.0,0.0,0.0,0.0,0.0,0.998769,0.0
1638.0000013431602,0.0,0.0,0.0,0.0,0.0,0.997234,0.0
1638.9999916902702,0.0,0.0,0.0,0.0,0.0,0.992435,0.0
1639.99999344,0.0,0.0,0.0,0.0,0.0,0.985591,0.0
1641.00000439788,0.0,0.0,0.0,0.0,0.0,0.976468,0.0
1641.9999954024,0.0,0.0,0.0,0.0,0.0,0.961277,0.0
1642.99999114423,0.0,0.0,0.0,0.0,0.0,0.938631,0.0
1643.9999894126402,0.0,0.0,0.0,0.0,0.0,0.901288,0.0
1644.9999879915001,0.0,0.0,0.0,0.0,0.0,0.861493,0.0
1646.00001175244,0.0,0.0,0.0,0.0,0.0,0.814323,0.0
1647.00000431514,0.0,0.0,0.0,0.0,0.0,0.760368,0.0
1647.9999905075201,0.0,0.0,0.0,0.0,0.0,0.70383,0.0
1648.99999528386,0.0,0.0,0.0,0.0,0.0,0.641869,0.0
1649.9999892750002,0.0,0.0,0.0,0.0,0.0,0.578294,0.0
1650.99999749048,0.0,0.0,0.0,0.0,0.0,0.511232,0.0
1651.9999904844801,0.0,0.0,0.0,0.0,0.0,0.450914,0.0
1652.99999332188,0.0,0.0,0.0,0.0,0.0,0.391094,0.0
1654.00000383728,0.0,0.0,0.0,0.0,0.0,0.337238,0.0
1654.9999924697502,0.0,0.0,0.0,0.0,0.0,0.286623,0.0
1656.0000117907202,0.0,0.0,0.0,0.0,0.0,0.24554,0.0
1657.0000048053,0.0,0.0,0.0,0.0,0.0,0.207482,0.0
1657.9999967171602,0.0,0.0,0.0,0.0,0.0,0.176094,0.0
1659.00001285725,0.0,0.0,0.0,0.0,0.0,0.148155,0.0
1659.9999960159998,0.0,0.0,0.0,0.0,0.0,0.126294,0.0
1660.99999906984,0.0,0.0,0.0,0.0,0.0,0.105936,0.0
1661.99999228832,0.0,0.0,0.0,0.0,0.0,0.088476,0.0
1663.0000011142101,0.0,0.0,0.0,0.0,0.0,0.074023,0.0
1663.99999574016,0.0,0.0,0.0,0.0,0.0,0.062656,0.0
1665.000001665,0.0,0.0,0.0,0.0,0.0,0.05266,0.0
1665.9999890044,0.0,0.0,0.0,0.0,0.0,0.044436,0.0
1667.0000111022202,0.0,0.0,0.0,0.0,0.0,0.037323,0.0
1668.00001027488,0.0,0.0,0.0,0.0,0.0,0.031761,0.0
1669.00001213363,0.0,0.0,0.0,0.0,0.0,0.026729,0.0
1669.99998664,0.0,0.0,0.0,0.0,0.0,0.022714,0.0
1670.9999873839502,0.0,0.0,0.0,0.0,0.0,0.019261,0.0
1672.00001230592,0.0,0.0,0.0,0.0,0.0,0.016471,0.0
1673.00000336273,0.0,0.0,0.0,0.0,0.0,0.013992,0.0
1673.9999863066803,0.0,0.0,0.0,0.0,0.0,0.011965,0.0
1674.99998701875,0.0,0.0,0.0,0.0,0.0,0.010467,0.0
1676.00000341904,0.0,0.0,0.0,0.0,0.0,0.009442,0.0
1677.00000529932,0.0,0.0,0.0,0.0,0.0,0.008352,0.0
1677.99999046896,0.0,0.0,0.0,0.0,0.0,0.007203,0.0
1679.0000131129902,0.0,0.0,0.0,0.0,0.0,0.006192,0.0
1679.99998656,0.0,0.0,0.0,0.0,0.0,0.00537,0.0
1680.999993276,0.0,0.0,0.0,0.0,0.0,0.004651,0.0
1682.00000296032,0.0,0.0,0.0,0.0,0.0,0.004053,0.0
1683.0000134976601,0.0,0.0,0.0,0.0,0.0,0.003525,0.0
1683.99999440912,0.0,0.0,0.0,0.0,0.0,0.003084,0.0
1685.00000025275,0.0,0.0,0.0,0.0,0.0,0.002693,0.0
1686.0000005732402,0.0,0.0,0.0,0.0,0.0,0.002366,0.0
1686.99999323513,0.0,0.0,0.0,0.0,0.0,0.002072,0.0
1688.0000045913598,0.0,0.0,0.0,0.0,0.0,0.001828,0.0
1689.0000040704901,0.0,0.0,0.0,0.0,0.0,0.001609,0.0
1689.9999895219999,0.0,0.0,0.0,0.0,0.0,0.00142,0.0
1690.99998738514,0.0,0.0,0.0,0.0,0.0,0.001266,0.0
1691.9999956008,0.0,0.0,0.0,0.0,0.0,0.001129,0.0
1693.00001210495,0.0,0.0,0.0,0.0,0.0,0.001005,0.0
1694.0000061322799,0.0,0.0,0.0,0.0,0.0,0.000903,0.0
1695.0000042375,0.0,0.0,0.0,0.0,0.0,0.000807,0.0
1696.0000043417601,0.0,0.0,0.0,0.0,0.0,0.000731,0.0
1697.00000436129,0.0,0.0,0.0,0.0,0.0,0.000659,0.0
2036.9999862706202,0.0,0.0,0.0,0.0,0.0,0.0,0.001003
2038.00001846428,0.0,0.0,0.0,0.0,0.0,0.0,0.001043
2038.99999365871,0.0,0.0,0.0,0.0,0.0,0.0,0.0011
2039.9999934720001,0.0,0.0,0.0,0.0,0.0,0.0,0.001158
2041.0000165321,0.0,0.0,0.0,0.0,0.0,0.0,0.001227
2042.0000197665602,0.0,0.0,0.0,0.0,0.0,0.0,0.001297
2043.00000167526,0.0,0.0,0.0,0.0,0.0,0.0,0.001377
2044.0000025345598,0.0,0.0,0.0,0.0,0.0,0.0,0.001459
2044.9999791410003,0.0,0.0,0.0,0.0,0.0,0.0,0.001557
2046.0000137082,0.0,0.0,0.0,0.0,0.0,0.0,0.001657
2046.99997926389,0.0,0.0,0.0,0.0,0.0,0.0,0.001774
2048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001892
2048.99999067705,0.0,0.0,0.0,0.0,0.0,0.0,0.002036
2049.9999918000003,0.0,0.0,0.0,0.0,0.0,0.0,0.002182
2051.00000196896,0.0,0.0,0.0,0.0,0.0,0.0,0.002345
2052.0000197812806,0.0,0.0,0.0,0.0,0.0,0.0,0.002521
2053.0000016834597,0.0,0.0,0.0,0.0,0.0,0.0,0.002725
2053.99998833328,0.0,0.0,0.0,0.0,0.0,0.0,0.002934
2055.00002055,0.0,0.0,0.0,0.0,0.0,0.0,0.003184
2056.0000125004804,0.0,0.0,0.0,0.0,0.0,0.0,0.003439
2057.00000495737,0.0,0.0,0.0,0.0,0.0,0.0,0.003735
2057.9999965014,0.0,0.0,0.0,0.0,0.0,0.0,0.00404
2058.99998571054,0.0,0.0,0.0,0.0,0.0,0.0,0.004408
2060.000013596,0.0,0.0,0.0,0.0,0.0,0.0,0.004778
2060.99999389944,0.0,0.0,0.0,0.0,0.0,0.0,0.005221
2062.0000101038,0.0,0.0,0.0,0.0,0.0,0.0,0.005669
2063.0000183400703,0.0,0.0,0.0,0.0,0.0,0.0,0.006225
2064.00001717248,0.0,0.0,0.0,0.0,0.0,0.0,0.00679
2065.0000051625,0.0,0.0,0.0,0.0,0.0,0.0,0.007492
2065.9999808688403,0.0,0.0,0.0,0.0,0.0,0.0,0.008194
2066.99998557234,0.0,0.0,0.0,0.0,0.0,0.0,0.008806
2068.0000179502404,0.0,0.0,0.0,0.0,0.0,0.0,0.009432
2068.99999106192,0.0,0.0,0.0,0.0,0.0,0.0,0.010506
2069.999989029,0.0,0.0,0.0,0.0,0.0,0.0,0.011579
2071.00001052068,0.0,0.0,0.0,0.0,0.0,0.0,0.012665
2072.0000112716803,0.0,0.0,0.0,0.0,0.0,0.0,0.01378
2072.99998982157,0.0,0.0,0.0,0.0,0.0,0.0,0.01552
2073.99998772192,0.0,0.0,0.0,0.0,0.0,0.0,0.01726
2075.00000363125,0.0,0.0,0.0,0.0,0.0,0.0,0.019002
2075.99999310768,0.0,0.0,0.0,0.0,0.0,0.0,0.020744
2076.9999978191504,0.0,0.0,0.0,0.0,0.0,0.0,0.023401
2078.0000164162,0.0,0.0,0.0,0.0,0.0,0.0,0.026183
2079.0000043243203,0.0,0.0,0.0,0.0,0.0,0.0,0.029204
2080.0000033280003,0.0,0.0,0.0,0.0,0.0,0.0,0.032293
2081.0000120698,0.0,0.0,0.0,0.0,0.0,0.0,0.035955
2081.9999858424003,0.0,0.0,0.0,0.0,0.0,0.0,0.039918
2083.00000993591,0.0,0.0,0.0,0.0,0.0,0.0,0.044998
2083.9999962488,0.0,0.0,0.0,0.0,0.0,0.0,0.050567
2084.99998676025,0.0,0.0,0.0,0.0,0.0,0.0,0.056566
2085.99998009956,0.0,0.0,0.0,0.0,0.0,0.0,0.062765
2087.0000184490805,0.0,0.0,0.0,0.0,0.0,0.0,0.070999
2088.0000133632,0.0,0.0,0.0,0.0,0.0,0.0,0.07984
2089.00000697726,0.0,0.0,0.0,0.0,0.0,0.0,0.090185
2089.99999791,0.0,0.0,0.0,0.0,0.0,0.0,0.101131
2090.99998477752,0.0,0.0,0.0,0.0,0.0,0.0,0.113044
2092.00000995792,0.0,0.0,0.0,0.0,0.0,0.0,0.125318
2092.99998457459,0.0,0.0,0.0,0.0,0.0,0.0,0.141042
2093.99999480688,0.0,0.0,0.0,0.0,0.0,0.0,0.157729
2094.99999549575,0.0,0.0,0.0,0.0,0.0,0.0,0.178463
2095.99998524416,0.0,0.0,0.0,0.0,0.0,0.0,0.199467
2097.00000662652,0.0,0.0,0.0,0.0,0.0,0.0,0.221953
2098.0000143503203,0.0,0.0,0.0,0.0,0.0,0.0,0.244932
2099.0000070106603,0.0,0.0,0.0,0.0,0.0,0.0,0.274594
2099.9999832,0.0,0.0,0.0,0.0,0.0,0.0,0.305811
2100.9999856501704,0.0,0.0,0.0,0.0,0.0,0.0,0.337659
2102.00001307444,0.0,0.0,0.0,0.0,0.0,0.0,0.369787
2103.00001995747,0.0,0.0,0.0,0.0,0.0,0.0,0.406133
2104.00000488128,0.0,0.0,0.0,0.0,0.0,0.0,0.443472
2105.0000107355004,0.0,0.0,0.0,0.0,0.0,0.0,0.484429
2105.99999187084,0.0,0.0,0.0,0.0,0.0,0.0,0.526394
2106.99999125595,0.0,0.0,0.0,0.0,0.0,0.0,0.558685
2108.0000075888,0.0,0.0,0.0,0.0,0.0,0.0,0.590158
2108.99999508603,0.0,0.0,0.0,0.0,0.0,0.0,0.628452
2109.999996835,0.0,0.0,0.0,0.0,0.0,0.0,0.670818
2111.00001152606,0.0,0.0,0.0,0.0,0.0,0.0,0.703693
2111.9999932416,0.0,0.0,0.0,0.0,0.0,0.0,0.731186
2112.99998518787,0.0,0.0,0.0,0.0,0.0,0.0,0.756157
2113.9999860476,0.0,0.0,0.0,0.0,0.0,0.0,0.779935
2114.999994501,0.0,0.0,0.0,0.0,0.0,0.0,0.804235
2116.00000922576,0.0,0.0,0.0,0.0,0.0,0.0,0.828536
2116.99998408016,0.0,0.0,0.0,0.0,0.0,0.0,0.846079
2118.00000732828,0.0,0.0,0.0,0.0,0.0,0.0,0.860239
2118.99998796408,0.0,0.0,0.0,0.0,0.0,0.0,0.869194
2120.000014416,0.0,0.0,0.0,0.0,0.0,0.0,0.881001
2120.99999550348,0.0,0.0,0.0,0.0,0.0,0.0,0.890429
2122.0000198194803,0.0,0.0,0.0,0.0,0.0,0.0,0.899823
2122.9999960087603,0.0,0.0,0.0,0.0,0.0,0.0,0.906957
2124.0000128289603,0.0,0.0,0.0,0.0,0.0,0.0,0.913981
2124.99997875,0.0,0.0,0.0,0.0,0.0,0.0,0.917211
2125.9999826943604,0.0,0.0,0.0,0.0,0.0,0.0,0.920485
2126.99997819825,0.0,0.0,0.0,0.0,0.0,0.0,0.925421
2128.00000919296,0.0,0.0,0.0,0.0,0.0,0.0,0.92985
2128.99998379831,0.0,0.0,0.0,0.0,0.0,0.0,0.931537
2129.999991267,0.0,0.0,0.0,0.0,0.0,0.0,0.9325
2130.99998495514,0.0,0.0,0.0,0.0,0.0,0.0,0.934632
2132.0000089544,0.0,0.0,0.0,0.0,0.0,0.0,0.93673
2133.00001653075,0.0,0.0,0.0,0.0,0.0,0.0,0.937853
2134.00000631664,0.0,0.0,0.0,0.0,0.0,0.0,0.938944
2135.00002252425,0.0,0.0,0.0,0.0,0.0,0.0,0.940986
2136.00001828416,0.0,0.0,0.0,0.0,0.0,0.0,0.942625
2136.99999222132,0.0,0.0,0.0,0.0,0.0,0.0,0.942275
2137.9999886686,0.0,0.0,0.0,0.0,0.0,0.0,0.942303
2139.00000637422,0.0,0.0,0.0,0.0,0.0,0.0,0.943797
2139.999998288,0.0,0.0,0.0,0.0,0.0,0.0,0.945153
2141.00000886374,0.0,0.0,0.0,0.0,0.0,0.0,0.945041
2141.99999096076,0.0,0.0,0.0,0.0,0.0,0.0,0.944982
2142.9999891135603,0.0,0.0,0.0,0.0,0.0,0.0,0.94593
2144.0000020582397,0.0,0.0,0.0,0.0,0.0,0.0,0.946925
2144.99998251825,0.0,0.0,0.0,0.0,0.0,0.0,0.949192
2146.00002120248,0.0,0.0,0.0,0.0,0.0,0.0,0.95146
2146.99997868029,0.0,0.0,0.0,0.0,0.0,0.0,0.952722
2147.9999918376,0.0,0.0,0.0,0.0,0.0,0.0,0.953948
2149.00001334529,0.0,0.0,0.0,0.0,0.0,0.0,0.953582
2149.9999957,0.0,0.0,0.0,0.0,0.0,0.0,0.953072
2150.9999837599503,0.0,0.0,0.0,0.0,0.0,0.0,0.955541
2152.00002255296,0.0,0.0,0.0,0.0,0.0,0.0,0.957979
2153.00001821438,0.0,0.0,0.0,0.0,0.0,0.0,0.958338
2154.0000157242002,0.0,0.0,0.0,0.0,0.0,0.0,0.958764
2155.000013792,0.0,0.0,0.0,0.0,0.0,0.0,0.959798
2156.00001112496,0.0,0.0,0.0,0.0,0.0,0.0,0.960799
2157.00000642786,0.0,0.0,0.0,0.0,0.0,0.0,0.960588
2157.99999840308,0.0,0.0,0.0,0.0,0.0,0.0,0.960376
2158.9999857506,0.0,0.0,0.0,0.0,0.0,0.0,0.960641
2160.000013824,0.0,0.0,0.0,0.0,0.0,0.0,0.962203
2160.9999880496703,0.0,0.0,0.0,0.0,0.0,0.0,0.964011
2162.0000004756403,0.0,0.0,0.0,0.0,0.0,0.0,0.963728
2163.00000313635,0.0,0.0,0.0,0.0,0.0,0.0,0.963975
2163.99999471984,0.0,0.0,0.0,0.0,0.0,0.0,0.964473
2165.0000207840003,0.0,0.0,0.0,0.0,0.0,0.0,0.965218
2165.99998631088,0.0,0.0,0.0,0.0,0.0,0.0,0.966076
2166.9999837691703,0.0,0.0,0.0,0.0,0.0,0.0,0.966967
2168.0000119673605,0.0,0.0,0.0,0.0,0.0,0.0,0.967891
2169.0000226660504,0.0,0.0,0.0,0.0,0.0,0.0,0.967444
2170.000014539,0.0,0.0,0.0,0.0,0.0,0.0,0.965491
2170.99998625757,0.0,0.0,0.0,0.0,0.0,0.0,0.96621
2171.99998366656,0.0,0.0,0.0,0.0,0.0,0.0,0.968051
2173.0000055628802,0.0,0.0,0.0,0.0,0.0,0.0,0.968998
2174.0000034784002,0.0,0.0,0.0,0.0,0.0,0.0,0.969199
2175.0000233812502,0.0,0.0,0.0,0.0,0.0,0.0,0.968605
2176.00001671168,0.0,0.0,0.0,0.0,0.0,0.0,0.967535
2176.99998212683,0.0,0.0,0.0,0.0,0.0,0.0,0.96692
2178.00001315512,0.0,0.0,0.0,0.0,0.0,0.0,0.966851
2179.0000137494903,0.0,0.0,0.0,0.0,0.0,0.0,0.968032
2179.9999825600003,0.0,0.0,0.0,0.0,0.0,0.0,0.969742
2181.00001336953,0.0,0.0,0.0,0.0,0.0,0.0,0.970151
2182.00000986264,0.0,0.0,0.0,0.0,0.0,0.0,0.97056
2183.0000183372003,0.0,0.0,0.0,0.0,0.0,0.0,0.972126
2183.99998986624,0.0,0.0,0.0,0.0,0.0,0.0,0.974198
2185.0000185725003,0.0,0.0,0.0,0.0,0.0,0.0,0.974528
2186.0000077821596,0.0,0.0,0.0,0.0,0.0,0.0,0.974858
2187.00000395847,0.0,0.0,0.0,0.0,0.0,0.0,0.97576
2188.00000586384,0.0,0.0,0.0,0.0,0.0,0.0,0.976921
2189.0000122584,0.0,0.0,0.0,0.0,0.0,0.0,0.977138
2190.0000219000003,0.0,0.0,0.0,0.0,0.0,0.0,0.977301
2190.9999855394,0.0,0.0,0.0,0.0,0.0,0.0,0.977417
2191.99999789568,0.0,0.0,0.0,0.0,0.0,0.0,0.977462
2193.00000975885,0.0,0.0,0.0,0.0,0.0,0.0,0.976456
2194.00001987764,0.0,0.0,0.0,0.0,0.0,0.0,0.97545
2194.9999788182504,0.0,0.0,0.0,0.0,0.0,0.0,0.97717
2195.99998164144,0.0,0.0,0.0,0.0,0.0,0.0,0.976789
2196.99997895274,0.0,0.0,0.0,0.0,0.0,0.0,0.976636
2198.0000178038,0.0,0.0,0.0,0.0,0.0,0.0,0.976519
2199.00000035184,0.0,0.0,0.0,0.0,0.0,0.0,0.978598
2200.000022,0.0,0.0,0.0,0.0,0.0,0.0,0.980677
2200.99998472506,0.0,0.0,0.0,0.0,0.0,0.0,0.980934
2201.99998410156,0.0,0.0,0.0,0.0,0.0,0.0,0.980898
2203.00001898986,0.0,0.0,0.0,0.0,0.0,0.0,0.980048
2203.99999109584,0.0,0.0,0.0,0.0,0.0,0.0,0.980114
2204.9999962515003,0.0,0.0,0.0,0.0,0.0,0.0,0.979215
2205.99998464624,0.0,0.0,0.0,0.0,0.0,0.0,0.978788
2207.0000037077602,0.0,0.0,0.0,0.0,0.0,0.0,0.97845
2208.0000035328003,0.0,0.0,0.0,0.0,0.0,0.0,0.976818
2208.99998283607,0.0,0.0,0.0,0.0,0.0,0.0,0.977057
2209.999989171,0.0,0.0,0.0,0.0,0.0,0.0,0.978793
2211.00002138037,0.0,0.0,0.0,0.0,0.0,0.0,0.979078
2211.9999804459203,0.0,0.0,0.0,0.0,0.0,0.0,0.978043
2213.00001186168,0.0,0.0,0.0,0.0,0.0,0.0,0.978479
2214.0000165607203,0.0,0.0,0.0,0.0,0.0,0.0,0.977368
2214.99999324425,0.0,0.0,0.0,0.0,0.0,0.0,0.976989
2215.99998971776,0.0,0.0,0.0,0.0,0.0,0.0,0.976706
2217.00000481089,0.0,0.0,0.0,0.0,0.0,0.0,0.976566
2217.9999881558797,0.0,0.0,0.0,0.0,0.0,0.0,0.97742
2218.99998768455,0.0,0.0,0.0,0.0,0.0,0.0,0.977107
2220.00000222,0.0,0.0,0.0,0.0,0.0,0.0,0.976256
2220.9999812547603,0.0,0.0,0.0,0.0,0.0,0.0,0.976092
2222.00002222,0.0,0.0,0.0,0.0,0.0,0.0,0.976458
2222.9999758137606,0.0,0.0,0.0,0.0,0.0,0.0,0.976787
2223.99998896896,0.0,0.0,0.0,0.0,0.0,0.0,0.977137
2225.000011125,0.0,0.0,0.0,0.0,0.0,0.0,0.979349
2225.9999915412,0.0,0.0,0.0,0.0,0.0,0.0,0.978786
2226.99997848718,0.0,0.0,0.0,0.0,0.0,0.0,0.980024
2228.0000204084804,0.0,0.0,0.0,0.0,0.0,0.0,0.979694
2229.00001687353,0.0,0.0,0.0,0.0,0.0,0.0,0.979472
2230.000016279,0.0,0.0,0.0,0.0,0.0,0.0,0.979585
2231.0000174241104,0.0,0.0,0.0,0.0,0.0,0.0,0.979737
2232.0000191059203,0.0,0.0,0.0,0.0,0.0,0.0,0.980077
2233.00002011933,0.0,0.0,0.0,0.0,0.0,0.0,0.980415
2234.00001925708,0.0,0.0,0.0,0.0,0.0,0.0,0.980752
2235.0000153097503,0.0,0.0,0.0,0.0,0.0,0.0,0.981211
2236.00000706576,0.0,0.0,0.0,0.0,0.0,0.0,0.981802
2236.99999331137,0.0,0.0,0.0,0.0,0.0,0.0,0.983257
2238.00002291712,0.0,0.0,0.0,0.0,0.0,0.0,0.984855
2238.99999453684,0.0,0.0,0.0,0.0,0.0,0.0,0.984582
2240.0000071679997,0.0,0.0,0.0,0.0,0.0,0.0,0.985731
2241.00000950184,0.0,0.0,0.0,0.0,0.0,0.0,0.986827
2242.0000003138803,0.0,0.0,0.0,0.0,0.0,0.0,0.98754
2242.99997837748,0.0,0.0,0.0,0.0,0.0,0.0,0.988081
2243.9999928191996,0.0,0.0,0.0,0.0,0.0,0.0,0.987956
2244.9999921425,0.0,0.0,0.0,0.0,0.0,0.0,0.988807
2245.99997511432,0.0,0.0,0.0,0.0,0.0,0.0,0.988958
2246.99999098953,0.0,0.0,0.0,0.0,0.0,0.0,0.988895
2247.99998813056,0.0,0.0,0.0,0.0,0.0,0.0,0.98787
2249.00001587794,0.0,0.0,0.0,0.0,0.0,0.0,0.986779
2250.0000225,0.0,0.0,0.0,0.0,0.0,0.0,0.985171
2251.000006753,0.0,0.0,0.0,0.0,0.0,0.0,0.983777
2252.00001810608,0.0,0.0,0.0,0.0,0.0,0.0,0.982621
2253.00000468624,0.0,0.0,0.0,0.0,0.0,0.0,0.981618
2254.00001604848,0.0,0.0,0.0,0.0,0.0,0.0,0.980627
2255.0000002255,0.0,0.0,0.0,0.0,0.0,0.0,0.979548
2256.00000685824,0.0,0.0,0.0,0.0,0.0,0.0,0.978504
2256.99998388502,0.0,0.0,0.0,0.0,0.0,0.0,0.977528
2257.9999810328,0.0,0.0,0.0,0.0,0.0,0.0,0.976472
2258.99999717625,0.0,0.0,0.0,0.0,0.0,0.0,0.975415
2259.9999801120002,0.0,0.0,0.0,0.0,0.0,0.0,0.975542
2260.99997969622,0.0,0.0,0.0,0.0,0.0,0.0,0.977511
2261.9999947974,0.0,0.0,0.0,0.0,0.0,0.0,0.980163
2263.00002428199,0.0,0.0,0.0,0.0,0.0,0.0,0.975131
2264.00001575744,0.0,0.0,0.0,0.0,0.0,0.0,0.974954
2265.0000192525,0.0,0.0,0.0,0.0,0.0,0.0,0.975294
2265.99998227988,0.0,0.0,0.0,0.0,0.0,0.0,0.976183
2267.0000063476,0.0,0.0,0.0,0.0,0.0,0.0,0.978599
2267.99998757136,0.0,0.0,0.0,0.0,0.0,0.0,0.979641
2268.99997615281,0.0,0.0,0.0,0.0,0.0,0.0,0.980769
2270.000022473,0.0,0.0,0.0,0.0,0.0,0.0,0.983143
2271.0000223693505,0.0,0.0,0.0,0.0,0.0,0.0,0.98586
2271.9999745536006,0.0,0.0,0.0,0.0,0.0,0.0,0.989653
2272.99998106591,0.0,0.0,0.0,0.0,0.0,0.0,0.991818
2273.9999891757598,0.0,0.0,0.0,0.0,0.0,0.0,0.993769
2274.999997725,0.0,0.0,0.0,0.0,0.0,0.0,0.996188
2276.00000555344,0.0,0.0,0.0,0.0,0.0,0.0,0.997963
2277.00001149885,0.0,0.0,0.0,0.0,0.0,0.0,0.999233
2278.00001439696,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2279.00001308146,0.0,0.0,0.0,0.0,0.0,0.0,0.997921
2280.0000063840002,0.0,0.0,0.0,0.0,0.0,0.0,0.994462
2280.9999931341904,0.0,0.0,0.0,0.0,0.0,0.0,0.985819
2282.00002423484,0.0,0.0,0.0,0.0,0.0,0.0,0.975747
2282.99999440665,0.0,0.0,0.0,0.0,0.0,0.0,0.961284
2284.00000666928,0.0,0.0,0.0,0.0,0.0,0.0,0.943358
2285.000007769,0.0,0.0,0.0,0.0,0.0,0.0,0.91998
2285.99999652528,0.0,0.0,0.0,0.0,0.0,0.0,0.893767
